dateandtime,spdK/m,edge,vehDen
2022-12-6 12:2:0,29.123023600867537,894550197#2,380
2022-12-6 12:2:0,45.97373336342575,:6570398988_0,380
2022-12-6 12:2:0,50.79651449629712,939250973-AddedOffRampEdge,380
2022-12-6 12:2:0,50.81618877610182,888807595#1,380
2022-12-6 12:2:0,56.92882065693471,699651628#0,380
2022-12-6 12:2:0,39.22810626778614,25746632#5,380
2022-12-6 12:2:0,53.73891750432851,888807595#4,380
2022-12-6 12:2:0,13.757906681199616,-688162152,380
2022-12-6 12:2:0,46.4158302239036,178336794#0,380
2022-12-6 12:2:0,39.33048078113419,850839746,380
2022-12-6 12:2:0,0.0,26253959#2,380
2022-12-6 12:2:0,38.58972874210405,652088553#5,380
2022-12-6 12:2:0,45.4824474148648,32691832#3,380
2022-12-6 12:2:0,41.29123495010541,883292352#1,380
2022-12-6 12:2:0,38.454197660428896,41336031#1,380
2022-12-6 12:2:0,47.36691583847562,-182371968#5,380
2022-12-6 12:2:0,48.63932603674114,700673538,380
2022-12-6 12:2:0,43.506665405400675,669890462#9,380
2022-12-6 12:2:0,38.22864900680816,940974903#2,380
2022-12-6 12:2:0,41.5354154088488,24958252#0,380
2022-12-6 12:2:0,47.80182625120899,885610134#3-AddedOnRampEdge,380
2022-12-6 12:2:0,49.66322189352916,32226001#7,380
2022-12-6 12:2:0,48.124628887771685,:329600118_1,380
2022-12-6 12:2:0,51.63039692830414,38071249#8,380
2022-12-6 12:2:0,39.84666595613707,37711813#3,380
2022-12-6 12:2:0,52.37931560473265,-25746588#9,380
2022-12-6 12:2:0,45.65449529347609,819221586#2-AddedOnRampEdge,380
2022-12-6 12:2:0,52.42707326015345,178336809#7,380
2022-12-6 12:2:0,40.692159847538356,700673538,380
2022-12-6 12:2:0,51.70603959030931,888807595#4,380
2022-12-6 12:2:0,41.486087430651075,883292352#0,380
2022-12-6 12:2:0,42.829140326755784,37789102#17,380
2022-12-6 12:2:0,51.225365682698786,-178543139#2,380
2022-12-6 12:2:0,21.602171215206845,:287120805_0,380
2022-12-6 12:2:0,23.388742823289864,:6568207737_3,380
2022-12-6 12:2:0,46.43832264451454,:7937930785_0,380
2022-12-6 12:2:0,29.00406731550984,:cluster_6274422668_7130062668_7,380
2022-12-6 12:2:0,52.73598005406431,215629009#3,380
2022-12-6 12:2:0,38.83727343206254,-215628990#2,380
2022-12-6 12:2:0,50.38951608420093,819202035,380
2022-12-6 12:2:0,1.4092345721345556,215628998#0,380
2022-12-6 12:2:0,53.30012793419834,29982808#2,380
2022-12-6 12:2:0,39.449151718763225,700673538,380
2022-12-6 12:2:0,48.945706521250024,29982808#3-AddedOnRampEdge,380
2022-12-6 12:2:0,53.18715947858718,894550196#0,380
2022-12-6 12:2:0,51.986075615502706,37789106,380
2022-12-6 12:2:0,44.15180519363425,41336031#8,380
2022-12-6 12:2:0,32.92330521391569,52244427#10,380
2022-12-6 12:2:0,17.373343692422537,25584525#2,380
2022-12-6 12:2:0,49.11140996220857,885610134#4,380
2022-12-6 12:2:0,47.1368661338579,:271214717_0,380
2022-12-6 12:2:0,33.51851390144023,25584640#1,380
2022-12-6 12:2:0,53.365913137169976,656524350,380
2022-12-6 12:2:0,26.943614132647635,770590111#2,380
2022-12-6 12:2:0,49.88342397770955,700074885#19,380
2022-12-6 12:2:0,45.91325991439525,-25584641,380
2022-12-6 12:2:0,49.746634802298736,669890462#15,380
