dateandtime,spdK/m,edge,vehDen
2022-12-13 0:1:0,48.80895884415109,819202035,5
2022-12-13 0:1:0,21.577001299585554,25584627#1,5
2022-12-13 0:1:0,30.81102227524044,885948880#5,5
2022-12-13 0:1:0,29.13839420733042,28641545#1,5
2022-12-13 0:1:0,52.17748296536432,25584526#3,5
2022-12-13 0:2:0,48.8141863447984,32659640#2,11
2022-12-13 0:2:0,44.53352020268937,178336809#8,11
2022-12-13 0:2:0,42.164730558278606,819585395#14-AddedOffRampEdge,11
2022-12-13 0:2:0,48.64575643052111,:8285673790_0,11
2022-12-13 0:2:0,44.64392122332292,-363326175#1,11
2022-12-13 0:2:0,49.07121862133892,26195744#1,11
2022-12-13 0:2:0,54.18492019267774,:6574844072_4,11
2022-12-13 0:2:0,41.732106616990194,26203214#1-AddedOnRampEdge,11
2022-12-13 0:2:0,40.32458304064527,26202694#2,11
2022-12-13 0:2:0,38.62052452299111,25584525#22,11
2022-12-13 0:2:0,51.372339928475405,669890462#13,11
2022-12-13 0:3:0,47.866999232507986,28582639#13,15
2022-12-13 0:3:0,40.32313148483214,362239122,15
2022-12-13 0:3:0,53.3596776287963,700074885#15,15
2022-12-13 0:3:0,45.61262452114982,858935302,15
2022-12-13 0:3:0,41.641308676884144,819202034,15
2022-12-13 0:3:0,49.950317417697484,858935309,15
2022-12-13 0:3:0,43.41957041891577,41336031#8,15
2022-12-13 0:3:0,50.82000766268859,26202694#2,15
2022-12-13 0:3:0,43.725281977196715,-25746577#2,15
2022-12-13 0:3:0,37.58446173987531,669890458#3,15
2022-12-13 0:3:0,47.6221524821582,939250966#9,15
2022-12-13 0:3:0,46.62618838716894,858935315,15
2022-12-13 0:3:0,0.0,41669755#3,15
2022-12-13 0:3:0,44.84363965390751,-25584639#2,15
2022-12-13 0:3:0,48.1232356489163,-215628998#2,15
2022-12-13 0:4:0,46.858775335177526,700074885#5,17
2022-12-13 0:4:0,42.31313100772489,28582639#5,17
2022-12-13 0:4:0,34.273016973185634,32690553#2,17
2022-12-13 0:4:0,43.97025825494787,700074885#18,17
2022-12-13 0:4:0,45.25917618279023,26195270#7,17
2022-12-13 0:4:0,38.10643154374753,52244427#10,17
2022-12-13 0:4:0,37.747655167529444,217280772#4,17
2022-12-13 0:4:0,48.74629692454587,765656381#5,17
2022-12-13 0:4:0,42.74054462602647,772236620#2,17
2022-12-13 0:4:0,53.25669444213791,652130052,17
2022-12-13 0:4:0,50.525968075887505,-215628990#2,17
2022-12-13 0:4:0,39.00600820706405,858915973#1-AddedOnRampEdge,17
2022-12-13 0:4:0,51.753098032510536,885948880#0,17
2022-12-13 0:4:0,47.09516750488101,-699921234#1,17
2022-12-13 0:4:0,47.18878882131203,669890462#9,17
2022-12-13 0:4:0,43.13042961473917,32691561#4,17
2022-12-13 0:4:0,42.666056343946025,858935309,17
2022-12-13 0:5:0,40.22463395415379,859375452,20
2022-12-13 0:5:0,41.98103204721165,26195270#3,20
2022-12-13 0:5:0,33.79640066534661,705357186#1,20
2022-12-13 0:5:0,41.959189644212636,32690553#2,20
2022-12-13 0:5:0,42.93797073299673,669890462#15,20
2022-12-13 0:5:0,42.079548511671156,-182371966#3,20
2022-12-13 0:5:0,44.300025801055135,28495635#6,20
2022-12-13 0:5:0,0.0,859375448#3,20
2022-12-13 0:5:0,50.40302183800141,-28826000#5,20
2022-12-13 0:5:0,22.7989701257711,26193439#5,20
2022-12-13 0:5:0,57.40788521535865,:415863652_1,20
2022-12-13 0:5:0,48.52006365510562,28582639#5,20
2022-12-13 0:5:0,46.908419532826564,-35583936#4,20
2022-12-13 0:5:0,39.530169419581846,-182371965#2,20
2022-12-13 0:5:0,37.930602920122375,858935315,20
