dateandtime,spdK/m,edge,vehDen
2022-12-20 20:2:0,50.590314264597104,28495635#0,615
2022-12-20 20:2:0,46.76650175340334,28582639#9-AddedOnRampEdge,615
2022-12-20 20:2:0,49.63520612840344,906984715#1,615
2022-12-20 20:2:0,51.767301403276385,906984715#1,615
2022-12-20 20:2:0,0.26031640741833945,26253959#2,615
2022-12-20 20:2:0,34.540324095899464,700145115#2,615
2022-12-20 20:2:0,46.36106162969122,885948880#0,615
2022-12-20 20:2:0,35.286275645475925,25584525#2,615
2022-12-20 20:2:0,44.16771985701255,26520591#0,615
2022-12-20 20:2:0,23.713177934923095,:2251061661_1,615
2022-12-20 20:2:0,40.642519797519206,850927457,615
2022-12-20 20:2:0,36.76094867691029,859375453,615
2022-12-20 20:2:0,47.48042055983591,699691940#3,615
2022-12-20 20:2:0,45.28638799468109,700673538,615
2022-12-20 20:2:0,47.27647551346377,700074885#11,615
2022-12-20 20:2:0,49.01446301596146,939250966#14,615
2022-12-20 20:2:0,48.11681232297863,652130052,615
2022-12-20 20:2:0,53.84774159356436,885610134#4-AddedOffRampEdge,615
2022-12-20 20:2:0,42.02317994533003,940974903#3-AddedOnRampEdge,615
2022-12-20 20:2:0,39.641312738869395,52244427#0,615
2022-12-20 20:2:0,49.87662233089104,-25584555#1,615
2022-12-20 20:2:0,45.918492949811565,41336031#6,615
2022-12-20 20:2:0,43.77848666336315,37711813#7,615
2022-12-20 20:2:0,52.0507086526166,906984715#1-AddedOffRampEdge,615
2022-12-20 20:2:0,46.44865779930693,885610134#4,615
2022-12-20 20:2:0,50.136060578297545,26026754#1,615
2022-12-20 20:2:0,48.15597566908488,:2251061817_7,615
2022-12-20 20:2:0,47.39937570135141,:8318634316_0,615
2022-12-20 20:2:0,36.59464664876587,28582639#5,615
2022-12-20 20:2:0,44.925979755753325,958778139#0-AddedOnRampEdge,615
2022-12-20 20:2:0,20.259599663877406,:330056174_3,615
2022-12-20 20:2:0,43.078084696555855,890774197#1-AddedOnRampEdge,615
2022-12-20 20:2:0,55.42709492358341,-25746588#10,615
2022-12-20 20:2:0,46.268114591327425,850927453#2-AddedOnRampEdge,615
2022-12-20 20:2:0,26.248101735249644,939250970,615
2022-12-20 20:2:0,43.84515907345169,939250970,615
2022-12-20 20:2:0,0.0,859375457#3,615
2022-12-20 20:2:0,47.437070863287325,:3675027595_0,615
2022-12-20 20:2:0,0.0,765656381#3,615
2022-12-20 20:2:0,49.28755173593389,772236620#21-AddedOffRampEdge,615
2022-12-20 20:2:0,41.867923486021,25746572#2,615
2022-12-20 20:2:0,45.363574077523026,939250965#0,615
2022-12-20 20:2:0,49.313426481527706,-28581483,615
2022-12-20 20:2:0,46.58803938127413,772236620#21,615
