dateandtime,spdK/m,edge,vehDen
2022-12-10 10:2:0,41.70397232979937,-652088553#16,713
2022-12-10 10:2:0,44.43109300888087,24958252#0,713
2022-12-10 10:2:0,44.64267586946261,699651628#0,713
2022-12-10 10:2:0,47.58159567191756,858935302,713
2022-12-10 10:2:0,48.19060650024511,894550195#2,713
2022-12-10 10:2:0,40.36055095291186,41669755#3,713
2022-12-10 10:2:0,43.70818878332455,:7937296061_2,713
2022-12-10 10:2:0,44.715038755152186,41336031#15,713
2022-12-10 10:2:0,46.7300666913612,850927448,713
2022-12-10 10:2:0,47.224781420439,894550197#7,713
2022-12-10 10:2:0,40.916293532975295,699651628#0,713
2022-12-10 10:2:0,48.74716801099063,206000690#3-AddedOnRampEdge,713
2022-12-10 10:2:0,38.958859393079166,:7958644226_0,713
2022-12-10 10:2:0,51.79358941076504,-29982385#3,713
2022-12-10 10:2:0,49.35226077567637,939250966#14,713
2022-12-10 10:2:0,41.59107000163542,819585395#14-AddedOffRampEdge,713
2022-12-10 10:2:0,23.946441770659664,:280771680_6,713
2022-12-10 10:2:0,51.5643159320688,52244427#0,713
2022-12-10 10:2:0,53.8008207230406,-26203057,713
2022-12-10 10:2:0,49.66876993703101,885610134#4-AddedOffRampEdge,713
2022-12-10 10:2:0,44.95896293441539,307882386#1,713
2022-12-10 10:2:0,39.06058674201084,-29982385#0,713
2022-12-10 10:2:0,41.336880651921135,699651628#0,713
2022-12-10 10:2:0,47.787702828540716,850927448,713
2022-12-10 10:2:0,0.0,26253959#2,713
2022-12-10 10:2:0,28.012920795896488,41036024#0,713
2022-12-10 10:2:0,47.71464276440804,28495635#4,713
2022-12-10 10:2:0,50.61169425229794,858935302,713
2022-12-10 10:2:0,0.0,654745276#2,713
2022-12-10 10:2:0,56.13796020516023,:6572827898_0,713
2022-12-10 10:2:0,48.17472193024667,393878336#0,713
2022-12-10 10:2:0,51.72919912068866,:cluster_8574575726_8574575729_8574575735_8574575737_2,713
2022-12-10 10:2:0,0.0,765656381#3,713
2022-12-10 10:2:0,40.089927467504694,26195753#0,713
2022-12-10 10:2:0,42.44275134577753,-26729412#2,713
2022-12-10 10:2:0,46.67505129199506,26520591#0,713
2022-12-10 10:2:0,38.3759413387051,28495635#0,713
2022-12-10 10:2:0,44.91576684934889,772236620#9,713
2022-12-10 10:2:0,42.53429068128889,29982808#1,713
