dateandtime,spdK/m,edge,vehDen
2022-12-11 16:2:0,38.851069736215585,38071249#3,189
2022-12-11 16:2:0,59.061905887331804,819585395#14,189
2022-12-11 16:2:0,39.286401091020146,939250973,189
2022-12-11 16:2:0,0.0,52244427#14,189
2022-12-11 16:2:0,45.088360876576346,939250970,189
2022-12-11 16:2:0,48.8785515300809,29982808#5,189
2022-12-11 16:2:0,50.96769253130087,41336031#4,189
2022-12-11 16:2:0,44.96373596963114,883292350#0-AddedOffRampEdge,189
2022-12-11 16:2:0,50.46590703444896,883292351,189
2022-12-11 16:2:0,45.37203151419448,700074885#9,189
2022-12-11 16:2:0,46.35490794008397,939250978#0,189
2022-12-11 16:2:0,39.61797879785966,-699695781#0,189
2022-12-11 16:2:0,42.54570952953445,-38329665#2,189
2022-12-11 16:2:0,45.35017647044205,41336031#8,189
2022-12-11 16:2:0,54.1591204978298,669890458#18-AddedOffRampEdge,189
2022-12-11 16:2:0,48.87095640740571,28582639#5,189
2022-12-11 16:2:0,42.15897272224434,29982808#3,189
2022-12-11 16:2:0,50.605013442099946,-26203057,189
2022-12-11 16:2:0,31.682832437599867,:6574850841_3,189
2022-12-11 16:2:0,47.64726123627185,:6568207682_5,189
2022-12-11 16:2:0,43.89709277522055,693475726,189
2022-12-11 16:2:0,49.50563214053781,885610134#4,189
2022-12-11 16:2:0,18.20762250794164,:278876088_7,189
2022-12-11 16:2:0,0.0,947628159#3,189
2022-12-11 16:2:0,43.206773210321366,25584523#5,189
2022-12-11 16:2:0,40.463336472336486,671744652#1-AddedOnRampEdge,189
2022-12-11 16:2:0,50.492574519198556,819202035,189
2022-12-11 16:2:0,58.56130197729601,32690567#15,189
2022-12-11 16:2:0,38.904102145901845,885948880#4,189
2022-12-11 16:2:0,49.30004871652272,700675428,189
2022-12-11 16:2:0,48.88195391591906,-26729390#2,189
2022-12-11 16:2:0,43.38771606515055,26729390#1,189
2022-12-11 16:2:0,44.2854499073462,26253959#2,189
2022-12-11 16:2:0,46.37529389629309,25584650#3,189
2022-12-11 16:2:0,48.48780678902154,819585395#7,189
2022-12-11 16:2:0,50.69305014658964,26203214#1-AddedOnRampEdge,189
2022-12-11 16:2:0,49.02888262951752,850927448,189
2022-12-11 16:2:0,46.393567221324076,26203214#3,189
2022-12-11 16:2:0,52.68834966239298,859375457#3-AddedOnRampEdge,189
2022-12-11 16:2:0,55.49975916791816,700084841#3,189
2022-12-11 16:2:0,37.70551521835694,699691940#3,189
2022-12-11 16:2:0,41.99962591951839,850927457,189
2022-12-11 16:2:0,50.835307462064726,883292352#0,189
2022-12-11 16:2:0,41.06169622619596,939250966#10-AddedOnRampEdge,189
2022-12-11 16:2:0,48.106108265824695,858935309,189
2022-12-11 16:2:0,47.39214687261527,25584650#3,189
2022-12-11 16:2:0,38.007170016652154,700074885#21,189
2022-12-11 16:2:0,49.41524877519818,:456363765_0,189
2022-12-11 16:2:0,52.99557960117777,:2509945673_0,189
2022-12-11 16:2:0,44.16909829759173,700074885#3,189
2022-12-11 16:2:0,43.74574619843549,32690631#1,189
2022-12-11 16:2:0,48.221583887540866,888224697#0-AddedOffRampEdge,189
2022-12-11 16:2:0,0.028484970150465094,650705746,189
2022-12-11 16:2:0,0.0,947628159#0,189
2022-12-11 16:2:0,44.08091401466869,:cluster_2349736003_280771621_442349880_442349881_13,189
2022-12-11 16:2:0,42.94252713412607,894550195#2,189
2022-12-11 16:2:0,18.0503483658992,:6570524676_1,189
2022-12-11 16:2:0,45.49322523009249,-25584541#2,189
