dateandtime,spdK/m,edge,vehDen
2022-12-12 9:2:0,48.219888918188374,772236620#19,629
2022-12-12 9:2:0,45.164186148026495,939250978#1,629
2022-12-12 9:2:0,44.868553841855544,939250971,629
2022-12-12 9:2:0,0.0,650705746,629
2022-12-12 9:2:0,42.31101167324282,25746572#4,629
2022-12-12 9:2:0,47.55678161184606,699651628#0,629
2022-12-12 9:2:0,20.566567437599073,:1927165530_6,629
2022-12-12 9:2:0,42.56312204825783,26520591#0,629
2022-12-12 9:2:0,45.05754604936083,939250966#10-AddedOnRampEdge,629
2022-12-12 9:2:0,56.38801637962721,940974905#1,629
2022-12-12 9:2:0,39.83837441049251,:8279196060_0,629
2022-12-12 9:2:0,38.732867532215245,26520591#0,629
2022-12-12 9:2:0,48.74629698008435,28582639#7,629
2022-12-12 9:2:0,0.0,650705746,629
2022-12-12 9:2:0,40.50232826407573,819221586#2-AddedOnRampEdge,629
2022-12-12 9:2:0,52.63404123117382,700084841#0,629
2022-12-12 9:2:0,41.93563991784351,29982808#3,629
2022-12-12 9:2:0,47.24908700134094,:6572611808_0,629
2022-12-12 9:2:0,46.72502872070176,652088553#11,629
2022-12-12 9:2:0,40.35918175926863,700084841#0,629
2022-12-12 9:2:0,41.10191243351033,307882386#0,629
2022-12-12 9:2:0,38.523661275277114,859375457#1,629
2022-12-12 9:2:0,38.655732594099334,858935302,629
2022-12-12 9:2:0,42.363290696371536,37789102#1,629
2022-12-12 9:2:0,52.806635206585945,883292350#0-AddedOffRampEdge,629
2022-12-12 9:2:0,49.26901515447982,850927457,629
2022-12-12 9:2:0,47.7291160229744,26253984#6,629
2022-12-12 9:2:0,37.83089677920445,772236620#9,629
2022-12-12 9:2:0,44.876228418855746,699651628#0,629
2022-12-12 9:2:0,47.23235838143633,669890462#5,629
2022-12-12 9:2:0,43.081672927841986,307882386#0,629
2022-12-12 9:2:0,41.51257258922339,:850927453#2-AddedOnRampNode_0,629
2022-12-12 9:2:0,48.820262028543766,700074885#11,629
2022-12-12 9:2:0,41.64402375560073,700074885#10,629
2022-12-12 9:2:0,41.41814383553473,26026812#1,629
2022-12-12 9:2:0,45.04147867747293,850927457,629
