dateandtime,spdK/m,edge,vehDen
2022-12-17 0:1:0,50.397482760911075,52244427#4,1
2022-12-17 0:2:0,42.808813516884335,940974902#0,7
2022-12-17 0:2:0,48.3748941427555,52244427#10,7
2022-12-17 0:2:0,50.44496995526335,26202694#3,7
2022-12-17 0:2:0,44.86752562001633,:367888403_0,7
2022-12-17 0:2:0,49.679169238533326,-182371968#8,7
2022-12-17 0:2:0,50.721108323712365,26729390#2,7
2022-12-17 0:2:0,39.824251369789174,564555056#0,7
2022-12-17 0:3:0,45.76639421544944,939250966#10,11
2022-12-17 0:3:0,37.02558575476943,26206377#6,11
2022-12-17 0:3:0,48.26124948248194,885610134#4,11
2022-12-17 0:3:0,27.63474904232261,-564642358#0,11
2022-12-17 0:3:0,44.110542771617446,765656384#5,11
2022-12-17 0:3:0,42.08413343110407,700673538,11
2022-12-17 0:3:0,51.81112431714075,765656384#2,11
2022-12-17 0:3:0,39.76779276849658,-182371966#4,11
2022-12-17 0:3:0,48.354210188830734,858935302,11
2022-12-17 0:3:0,38.98979198383346,:7937914249_0,11
2022-12-17 0:3:0,50.282425408242474,32690620#2,11
2022-12-17 0:4:0,47.90696164055702,939250970,15
2022-12-17 0:4:0,39.30406287077312,650714381#4,15
2022-12-17 0:4:0,50.61462489793003,819202035,15
2022-12-17 0:4:0,45.472016483439496,178336809#7,15
2022-12-17 0:4:0,46.62882676623689,:cluster_278875145_367195672_367207712_367212487_4,15
2022-12-17 0:4:0,50.888766855569244,701104139#6-AddedOffRampEdge,15
2022-12-17 0:4:0,43.53528813022797,765656381#3,15
2022-12-17 0:4:0,23.165506424259217,699913212#7,15
2022-12-17 0:4:0,52.35912850828444,939250966#7,15
2022-12-17 0:4:0,49.10946224348496,650705746,15
2022-12-17 0:4:0,45.64149677100161,-234806527#1,15
2022-12-17 0:4:0,43.75717699538872,:8006884418_1,15
2022-12-17 0:4:0,50.075463130711114,26195270#6-AddedOffRampEdge,15
2022-12-17 0:4:0,41.27719382280663,32690553#0,15
2022-12-17 0:4:0,51.41483100778444,669890458#1-AddedOnRampEdge,15
2022-12-17 0:5:0,49.372344096842895,41336031#4-AddedOffRampEdge,19
2022-12-17 0:5:0,46.478976579735786,28582639#9-AddedOnRampEdge,19
2022-12-17 0:5:0,37.39158211003646,32690631#4,19
2022-12-17 0:5:0,39.79882062899378,906984715#0,19
2022-12-17 0:5:0,50.807838121707746,885948880#0,19
2022-12-17 0:5:0,44.97068166683091,765656384#3,19
2022-12-17 0:5:0,48.903844966133335,28582639#13,19
2022-12-17 0:5:0,49.46847953262708,29982808#3,19
2022-12-17 0:5:0,44.268790362786504,25746588#10,19
2022-12-17 0:5:0,53.09332678757275,26202694#1,19
2022-12-17 0:5:0,23.691730187936866,:2349736012_0,19
2022-12-17 0:5:0,55.29398438329411,669890462#5,19
2022-12-17 0:5:0,1.5062769091552795,-890031635,19
2022-12-17 0:5:0,49.723156883324194,858935302,19
2022-12-17 0:5:0,45.625369809507745,25584650#1,19
2022-12-17 0:5:0,51.132366114151196,858915972#3,19
2022-12-17 0:5:0,47.69397158871076,25584650#1,19
2022-12-17 0:5:0,53.728952365545766,669890458#10-AddedOnRampEdge,19
2022-12-17 0:5:0,40.1542286892752,38071249#0,19
2022-12-17 0:6:0,46.4736966616099,41336031#10,19
2022-12-17 0:6:0,45.10586834299266,939250966#0-AddedOffRampEdge,19
2022-12-17 0:6:0,45.67559365983462,669890458#1,19
2022-12-17 0:6:0,38.826975874513955,885610134#3-AddedOnRampEdge,19
2022-12-17 0:6:0,45.126563283685954,26195270#6,19
2022-12-17 0:6:0,50.67025455631243,693684932#1,19
2022-12-17 0:6:0,51.341815016045864,859375457#0,19
2022-12-17 0:6:0,47.837023400042206,669890458#7,19
2022-12-17 0:6:0,56.30854671542703,-25746588#9,19
2022-12-17 0:6:0,39.61040579420592,669890458#1,19
2022-12-17 0:6:0,42.468246837033206,32691561#5,19
2022-12-17 0:6:0,55.134551606612035,669890462#15,19
2022-12-17 0:6:0,49.36983775538895,671744652#2-AddedOnRampEdge,19
2022-12-17 0:6:0,38.732562613516976,669890462#11,19
2022-12-17 0:6:0,42.45992297902272,671744652#2-AddedOnRampEdge,19
2022-12-17 0:6:0,40.69149989532812,772236620#9,19
2022-12-17 0:6:0,50.04727206256843,:386923861_0,19
2022-12-17 0:6:0,52.93943615942283,939250973,19
2022-12-17 0:6:0,43.3619374216399,38071249#3,19
2022-12-17 0:7:0,49.1096576193345,-35584087#0,14
2022-12-17 0:7:0,44.570120480064695,25746624#2,14
