dateandtime,spdK/m,edge,vehDen
2022-12-9 6:2:0,36.63588826531542,652130052,38
2022-12-9 6:2:0,45.34721793564012,564555056#0,38
2022-12-9 6:2:0,42.11475704674101,-26195753#4,38
2022-12-9 6:2:0,47.97493426353765,765656381#5,38
2022-12-9 6:2:0,28.743969176793474,32690553#2,38
2022-12-9 6:2:0,39.05274618326596,669890462#15,38
2022-12-9 6:2:0,44.42187021874135,29982808#5,38
2022-12-9 6:2:0,39.389618812771445,:2265599291_4,38
2022-12-9 6:2:0,49.42902890433281,883292351,38
2022-12-9 6:2:0,47.40179323167801,25584538#5,38
2022-12-9 6:2:0,40.98397578789461,885610134#4,38
2022-12-9 6:2:0,41.054751772877324,41669755#2,38
2022-12-9 6:2:0,44.98611114192639,939250973,38
2022-12-9 6:2:0,40.02513938548646,28641433#3,38
2022-12-9 6:2:0,42.547677323532795,-26285000#4,38
2022-12-9 6:2:0,40.55557628468343,939250970,38
2022-12-9 6:2:0,51.989348642854175,819202034,38
2022-12-9 6:2:0,38.996253186873396,29982808#3,38
2022-12-9 6:2:0,48.14091574119491,700074885#15,38
2022-12-9 6:2:0,49.99531406223013,:6574844058_0,38
2022-12-9 6:2:0,54.612787831902445,939250973-AddedOffRampEdge,38
2022-12-9 6:2:0,54.03083988374561,772236620#2,38
2022-12-9 6:2:0,41.822924301318665,669890462#5,38
2022-12-9 6:2:0,42.57977288202753,-26202643#0,38
2022-12-9 6:2:0,40.30979258469768,694211551#1,38
2022-12-9 6:2:0,52.30050979955341,859375452,38
2022-12-9 6:2:0,45.84904652796659,858913992#0,38
2022-12-9 6:2:0,46.158289097723575,700074885#15,38
2022-12-9 6:2:0,55.55239279968239,939250973,38
2022-12-9 6:2:0,51.21803371614227,:2509945673_0,38
2022-12-9 6:2:0,45.28372733905283,858915973#2,38
2022-12-9 6:2:0,49.356670706761975,-26202643#1,38
2022-12-9 6:2:0,20.21409669990213,699695785#0,38
2022-12-9 6:2:0,35.57215865274347,26203214#4,38
2022-12-9 6:2:0,52.346998686943046,25584650#1,38
2022-12-9 6:2:0,46.72908226197124,26203214#1,38
2022-12-9 6:2:0,46.8608384625523,26195767#1,38
2022-12-9 6:2:0,39.25845307447029,41336031#10,38
2022-12-9 6:3:0,32.86814696189945,37711813#3,33
2022-12-9 6:3:0,45.89659767664013,-652088553#18,33
2022-12-9 6:3:0,47.99772697527056,765656384#5,33
2022-12-9 6:3:0,45.168843429547145,850927453#1,33
2022-12-9 6:3:0,41.4650282135038,701104139#6-AddedOffRampEdge,33
2022-12-9 6:3:0,46.7874540263625,-28581445,33
2022-12-9 6:3:0,54.167823966611,32690567#0,33
2022-12-9 6:3:0,50.51611684569419,28582639#11,33
2022-12-9 6:3:0,41.890514931749365,819202035,33
2022-12-9 6:3:0,45.719044093637514,41336031#0,33
2022-12-9 6:3:0,30.557840508185436,658893839,33
2022-12-9 6:3:0,42.586992483198216,700074885#21,33
2022-12-9 6:3:0,45.33821029861361,894550194#3-AddedOffRampEdge,33
2022-12-9 6:3:0,46.23877765747937,26729412#4,33
2022-12-9 6:3:0,30.22599901619636,:cluster_367888411_4325417675_0,33
2022-12-9 6:3:0,41.655616816111966,37719479#1,33
2022-12-9 6:3:0,54.03745704312824,52244427#10,33
2022-12-9 6:3:0,39.94243650289182,26206377#1,33
