dateandtime,spdK/m,edge,vehDen
2022-12-14 1:2:0,53.14478009646253,28582639#11,15
2022-12-14 1:2:0,39.91026996092736,25584650#1,15
2022-12-14 1:2:0,47.086098347069175,700675428,15
2022-12-14 1:2:0,43.79658088745732,859375453,15
2022-12-14 1:2:0,34.30819641705533,:280773634_9,15
2022-12-14 1:2:0,0.7165378047720201,28616968#2,15
2022-12-14 1:2:0,40.203003890046226,699691940#10,15
2022-12-14 1:2:0,45.595946264913884,37718147#0,15
2022-12-14 1:2:0,50.20657966998563,32690567#9,15
2022-12-14 1:2:0,45.67005641631805,28495635#6,15
2022-12-14 1:2:0,52.77162983693326,652130052,15
2022-12-14 1:2:0,22.622031083833715,671744652#2,15
2022-12-14 1:2:0,48.87651340046526,699691940#10,15
2022-12-14 1:2:0,50.30482450682759,26195270#6-AddedOffRampEdge,15
2022-12-14 1:2:0,45.71138915923864,217280773#5,15
2022-12-14 1:3:0,54.76622099322693,:6568207746_2,10
2022-12-14 1:3:0,42.10391660242207,858935315,10
2022-12-14 1:3:0,46.31483895124443,700673538,10
2022-12-14 1:3:0,42.72951024457091,894550196#0,10
2022-12-14 1:3:0,34.435570896239255,700675428,10
2022-12-14 1:3:0,40.712796435456106,669890458#10-AddedOnRampEdge,10
2022-12-14 1:3:0,23.83964823628663,699904391,10
2022-12-14 1:3:0,45.90448979328409,700074885#7,10
2022-12-14 1:3:0,23.763843701953494,:280773604_18,10
2022-12-14 1:3:0,47.407218175838565,765656384#3,10
2022-12-14 1:4:0,45.91105242805871,26195744#5,10
2022-12-14 1:4:0,39.788670638090515,32690567#12,10
2022-12-14 1:4:0,45.836891189101564,:492502670_2,10
2022-12-14 1:4:0,34.62676293521118,701104139#5,10
2022-12-14 1:4:0,34.96520170676445,217280773#0,10
2022-12-14 1:4:0,41.34667161996228,669890462#1,10
2022-12-14 1:4:0,39.18967095974534,772236620#9,10
2022-12-14 1:4:0,62.98805276982742,906984715#1,10
2022-12-14 1:4:0,42.02123501999326,700074885#19,10
2022-12-14 1:4:0,47.28000570870084,:6568207757_1,10
2022-12-14 1:5:0,39.126594247644924,26026754#1,13
2022-12-14 1:5:0,42.011436123520646,:278876572_6,13
2022-12-14 1:5:0,13.692981396429245,-35583974#0,13
2022-12-14 1:5:0,33.973763830595885,700673538,13
2022-12-14 1:5:0,36.591657175085665,883292352#1,13
2022-12-14 1:5:0,41.46406433063311,32659640#2,13
2022-12-14 1:5:0,41.47269706673621,:cluster_6135315457_6570524667_6570524668_1,13
2022-12-14 1:5:0,60.88809101631189,885610134#4-AddedOffRampEdge,13
2022-12-14 1:5:0,51.60089386939162,669890462#13,13
2022-12-14 1:5:0,47.45457114431995,939250966#10,13
2022-12-14 1:5:0,41.96849344284296,29982808#2,13
