dateandtime,spdK/m,edge,vehDen
2022-12-14 14:2:0,52.95095154350272,940974901#0,145
2022-12-14 14:2:0,41.10194061554728,700074885#21,145
2022-12-14 14:2:0,44.67047646436577,28582639#13,145
2022-12-14 14:2:0,46.381154258620846,859375452,145
2022-12-14 14:2:0,55.04485366301108,-363326175#1,145
2022-12-14 14:2:0,44.31271862938875,939250978#0,145
2022-12-14 14:2:0,48.17520105403572,37711813#6,145
2022-12-14 14:2:0,45.94900889407745,652130052,145
2022-12-14 14:2:0,46.037969239851506,940974903#3-AddedOnRampEdge,145
2022-12-14 14:2:0,46.84508731978601,819585395#10,145
2022-12-14 14:2:0,53.95378417202943,906984715#1,145
2022-12-14 14:2:0,46.0279232477384,:6574850842_0,145
2022-12-14 14:2:0,39.49795103628902,858935302,145
2022-12-14 14:2:0,43.807560540205394,699863679#0,145
2022-12-14 14:2:0,46.17413681000493,28582639#3,145
2022-12-14 14:2:0,37.739631202362254,765656384#3,145
2022-12-14 14:2:0,56.41671824484493,670279140#1,145
2022-12-14 14:2:0,49.972338162321805,25584650#3-AddedOffRampEdge,145
2022-12-14 14:2:0,32.241308209188105,25584601#0,145
2022-12-14 14:2:0,50.44725408103614,41336031#10,145
2022-12-14 14:2:0,54.85435817688234,26203214#4,145
2022-12-14 14:2:0,40.294157439973446,656524350,145
2022-12-14 14:2:0,42.05808147298457,674580387,145
2022-12-14 14:2:0,39.72177806910342,858935302,145
2022-12-14 14:2:0,44.177370056070686,669890458#14,145
2022-12-14 14:2:0,32.69689044149747,885839350#0-AddedOffRampEdge,145
2022-12-14 14:2:0,45.68492202072721,770590111#2,145
2022-12-14 14:2:0,42.676820302311846,52244427#10,145
2022-12-14 14:2:0,53.84800812472957,652130052,145
2022-12-14 14:2:0,48.08023187045118,669890458#1-AddedOnRampEdge,145
2022-12-14 14:2:0,44.8843212783536,26026774#3,145
2022-12-14 14:2:0,47.25524872482991,674580387,145
2022-12-14 14:2:0,42.57766891039967,26026754#1,145
2022-12-14 14:2:0,56.315674952324834,-215628990#1,145
2022-12-14 14:2:0,49.38497269710177,850927448,145
2022-12-14 14:2:0,36.04839282563241,-26729390#4,145
2022-12-14 14:2:0,48.271646884245065,819202035,145
2022-12-14 14:2:0,38.195044136476554,37789102#17,145
2022-12-14 14:2:0,59.2206289049824,765656381#3,145
2022-12-14 14:2:0,34.00658536741613,701104140,145
2022-12-14 14:2:0,49.56810680694469,29982808#3-AddedOnRampEdge,145
2022-12-14 14:2:0,44.82015389266196,850927448,145
2022-12-14 14:2:0,45.644290333719496,52244427#0,145
2022-12-14 14:2:0,41.67573694672546,858935302,145
2022-12-14 14:2:0,40.64998461541683,26520591#0,145
2022-12-14 14:2:0,39.60992919047736,52244427#7,145
2022-12-14 14:2:0,51.70513309758197,28582639#5,145
2022-12-14 14:2:0,44.81938540447852,894550197#7,145
2022-12-14 14:2:0,31.481737213991583,-26203176#0,145
2022-12-14 14:2:0,51.78953295659728,885610134#4,145
2022-12-14 14:2:0,50.266050888004216,25584523#5,145
2022-12-14 14:2:0,28.118081183385815,26195270#3,145
2022-12-14 14:2:0,25.693801341861654,:cluster_278876867_367220803_9,145
2022-12-14 14:2:0,51.40830042668777,700673538,145
2022-12-14 14:2:0,50.8761104308189,25746577#3,145
2022-12-14 14:2:0,41.11469807741324,858935315,145
2022-12-14 14:2:0,47.55511355531466,939250971,145
2022-12-14 14:2:0,44.47732886744258,858935309,145
2022-12-14 14:2:0,46.5229885543377,700074885#19,145
2022-12-14 14:2:0,42.07682139187311,850927457,145
2022-12-14 14:2:0,27.47375022741374,669978304#0,145
2022-12-14 14:2:0,34.385039760315635,:6572227434_5,145
2022-12-14 14:2:0,48.80258174353946,700074885#15,145
2022-12-14 14:2:0,52.82961323034075,958778139#0-AddedOnRampEdge,145
2022-12-14 14:2:0,41.39940067275672,41336031#8,145
2022-12-14 14:2:0,44.630523323853005,28582639#7,145
2022-12-14 14:2:0,31.26063647193104,765656381#5,145
2022-12-14 14:2:0,42.680724280749814,:41336031#4-AddedOffRampNode_0,145
2022-12-14 14:2:0,43.8633642281768,765656381#3,145
2022-12-14 14:2:0,50.23396845410457,883292352#0,145
2022-12-14 14:2:0,45.93071591620813,858935315,145
2022-12-14 14:2:0,50.2362560701308,37789102#1,145
2022-12-14 14:2:0,41.115070847554655,-182371968#5,145
2022-12-14 14:2:0,48.24319747230807,25584589#2,145
2022-12-14 14:2:0,13.552643348202109,-28616969#1,145
2022-12-14 14:2:0,49.133474827681894,37711813#7,145
2022-12-14 14:2:0,47.52993684365907,699651625#1,145
2022-12-14 14:2:0,48.01861685475278,26026812#1,145
