dateandtime,spdK/m,edge,vehDen
2022-12-20 6:2:0,14.265486294450966,888224698#2,39
2022-12-20 6:2:0,46.83306558006746,32690553#2,39
2022-12-20 6:2:0,43.991672757928946,939250966#10,39
2022-12-20 6:2:0,37.139973286010566,885610134#4,39
2022-12-20 6:2:0,53.03475152455286,652130052,39
2022-12-20 6:2:0,43.03081726895079,25746572#4,39
2022-12-20 6:2:0,40.24146072678459,-29982392#1,39
2022-12-20 6:2:0,46.09692782999093,25746544#3,39
2022-12-20 6:2:0,40.24050770875606,765656381#1,39
2022-12-20 6:2:0,41.97224406636313,25584525#25,39
2022-12-20 6:2:0,40.97721787535468,38071249#0,39
2022-12-20 6:2:0,53.661495005342516,37099917#6,39
2022-12-20 6:2:0,30.307231642744593,:314508497_3,39
2022-12-20 6:2:0,29.725367617211823,654745276#8,39
2022-12-20 6:2:0,34.79870266830004,772236620#21,39
2022-12-20 6:2:0,41.921436604751726,819202035,39
2022-12-20 6:2:0,31.670311312590382,:8006884406_1,39
2022-12-20 6:2:0,51.06178364589836,:6570524762_0,39
2022-12-20 6:2:0,18.916204346899463,-32690576#0,39
2022-12-20 6:2:0,42.22248256117371,41336031#1,39
2022-12-20 6:2:0,48.22868309278415,:2057540531_1,39
2022-12-20 6:2:0,63.86815102783986,:4325417602_2,39
2022-12-20 6:2:0,42.12267736361454,25746572#4,39
2022-12-20 6:2:0,47.80362357031439,772236620#2,39
2022-12-20 6:2:0,34.63120985151266,669890462#15,39
2022-12-20 6:2:0,44.24178276169141,564555056#0-AddedOffRampEdge,39
2022-12-20 6:2:0,37.391481889599014,564577990#0,39
2022-12-20 6:2:0,44.84307242034571,41336031#0-AddedOnRampEdge,39
2022-12-20 6:2:0,50.05720695465786,217280770#4,39
2022-12-20 6:2:0,45.49196332173323,:314796305_7,39
2022-12-20 6:2:0,33.39771596978581,-215628990#1,39
2022-12-20 6:2:0,47.35420269831554,772236620#7,39
2022-12-20 6:2:0,44.333354231804286,939250968,39
2022-12-20 6:2:0,46.010381097250175,32690553#2,39
2022-12-20 6:2:0,48.31588893701337,25746572#2,39
