dateandtime,spdK/m,edge,vehDen
2022-12-15 0:1:0,51.125900809233706,25584650#3-AddedOffRampEdge,5
2022-12-15 0:1:0,42.86525371431658,669890462#15,5
2022-12-15 0:1:0,47.69997931716939,765656383#0-AddedOffRampEdge,5
2022-12-15 0:1:0,30.12832403604202,217280771#2,5
2022-12-15 0:1:0,28.250891599681438,:cluster_6570524682_6570524683_3,5
2022-12-15 0:2:0,48.424008413820964,28616980#0,10
2022-12-15 0:2:0,50.65391231244399,32691445#1,10
2022-12-15 0:2:0,43.950803107274254,25584650#1,10
2022-12-15 0:2:0,34.02410847002969,-28581388#0,10
2022-12-15 0:2:0,35.2110884866338,363326171#0,10
2022-12-15 0:2:0,45.40338010270433,669890458#3,10
2022-12-15 0:2:0,48.48859436526869,26195270#4,10
2022-12-15 0:2:0,46.94089671393344,28582639#5,10
2022-12-15 0:2:0,44.10801097040673,-35583936#1,10
2022-12-15 0:2:0,50.75576858568863,858935315,10
2022-12-15 0:3:0,52.71936797470755,25746544#3,10
2022-12-15 0:3:0,39.986469731647084,41669755#2,10
2022-12-15 0:3:0,37.917941159135296,37099917#6,10
2022-12-15 0:3:0,19.62320609601787,:6572806072_3,10
2022-12-15 0:3:0,34.780289358670956,-26202643#0,10
2022-12-15 0:3:0,47.65172737938326,669890462#13,10
2022-12-15 0:3:0,49.7273216345855,:28582639#9-AddedOnRampNode_0,10
2022-12-15 0:3:0,33.57922949511088,671752494,10
2022-12-15 0:3:0,25.640052533503624,25584535#1,10
2022-12-15 0:3:0,53.266018034592484,772236620#15,10
2022-12-15 0:4:0,32.78781297886191,217280773#1,9
2022-12-15 0:4:0,45.669366579769545,-32659807#4,9
2022-12-15 0:4:0,51.09640733689039,-26195744#9,9
2022-12-15 0:4:0,39.430301135372936,858915972#3,9
2022-12-15 0:4:0,48.916095522213,-215628990#1,9
2022-12-15 0:4:0,47.75209612645183,37718131#0,9
2022-12-15 0:4:0,44.628304729057966,41336031#10,9
2022-12-15 0:4:0,39.448103231561376,858915972#3,9
2022-12-15 0:4:0,51.26074098157717,37099917#6,9
2022-12-15 0:5:0,44.95884564707556,-28641433#2,9
2022-12-15 0:5:0,48.115475221105285,669890462#15-AddedOffRampEdge,9
2022-12-15 0:5:0,39.18692512234171,671744652#4,9
2022-12-15 0:5:0,45.180729422358475,:6572611879_0,9
2022-12-15 0:5:0,49.97948612469176,28582639#5,9
2022-12-15 0:5:0,42.20564823227612,26203214#3-AddedOnRampEdge,9
2022-12-15 0:5:0,41.25511944824225,671744652#4,9
2022-12-15 0:5:0,40.40082962496717,182371966#3,9
2022-12-15 0:5:0,51.08082543235293,858935315,9
2022-12-15 0:6:0,44.562816666444185,32690553#0,15
2022-12-15 0:6:0,45.38253827627412,-25746588#7,15
2022-12-15 0:6:0,53.75535772877915,:6574844047_1,15
2022-12-15 0:6:0,47.02665282378575,178336809#8,15
2022-12-15 0:6:0,38.94053071249781,-32659807#3,15
2022-12-15 0:6:0,42.400554944262474,765656381#3-AddedOnRampEdge,15
2022-12-15 0:6:0,43.18525097902273,182371968#2,15
2022-12-15 0:6:0,49.105857394584824,-25584616#4,15
2022-12-15 0:6:0,40.01703953571618,41336031#12,15
2022-12-15 0:6:0,40.16174617253083,35560212#1,15
2022-12-15 0:6:0,44.86531222260234,700675428,15
2022-12-15 0:6:0,37.76656624787664,765656381#3-AddedOnRampEdge,15
2022-12-15 0:6:0,44.944199328247464,-26195719#2,15
2022-12-15 0:6:0,42.1164567782781,765656384#1,15
2022-12-15 0:6:0,51.092148794373706,32226001#7,15
2022-12-15 0:7:0,44.26433641012327,25584589#6,13
2022-12-15 0:7:0,56.816753491509544,25584525#21,13
2022-12-15 0:7:0,49.509201584641325,858935302,13
2022-12-15 0:7:0,40.57157555887981,669890462#15-AddedOffRampEdge,13
2022-12-15 0:7:0,38.89604530709294,-26729390#0,13
2022-12-15 0:7:0,43.16192304555667,858935302,13
2022-12-15 0:7:0,40.34916401732791,-35583974#1,13
2022-12-15 0:7:0,39.68531698006976,37099917#2,13
2022-12-15 0:7:0,41.919921238709904,26203214#4,13
2022-12-15 0:7:0,46.55480219957096,25584589#6,13
2022-12-15 0:7:0,54.69817485104849,-182371966#2,13
2022-12-15 0:7:0,47.435397699365396,26203214#1,13
2022-12-15 0:7:0,50.56692936740836,669890462#15,13
2022-12-15 0:8:0,18.941135245369356,:6574850841_3,10
2022-12-15 0:8:0,51.58458272380954,775750902#0,10
2022-12-15 0:8:0,48.390083918204965,26195270#7-AddedOffRampEdge,10
2022-12-15 0:8:0,23.92025537859672,888224698#2,10
2022-12-15 0:8:0,46.506815376434155,26195270#6-AddedOffRampEdge,10
2022-12-15 0:8:0,44.907364333965276,41336031#8,10
2022-12-15 0:8:0,39.74643997474412,25584650#1,10
2022-12-15 0:8:0,44.85660096337898,701104139#4,10
2022-12-15 0:8:0,53.07585691887488,37789102#2,10
2022-12-15 0:8:0,48.10811667950079,772236620#3,10
2022-12-15 0:9:0,44.47528942492681,:314508438_4,9
2022-12-15 0:9:0,53.468550974587885,700074885#21,9
2022-12-15 0:9:0,46.558124132963336,32692001#5,9
2022-12-15 0:9:0,38.78065452995284,564577984#2,9
2022-12-15 0:9:0,42.84830417935146,:442350003_0,9
2022-12-15 0:9:0,57.81601112818789,37711813#3,9
2022-12-15 0:9:0,43.915475859664774,-25746578#8,9
2022-12-15 0:9:0,42.94659331968825,858935315,9
2022-12-15 0:9:0,41.58068246159582,700673538,9
2022-12-15 0:10:0,34.11480584736797,765656384#0,8
2022-12-15 0:10:0,48.55664362414701,701104139#6-AddedOffRampEdge,8
2022-12-15 0:10:0,56.80432394332235,:888224697#0-AddedOffRampNode_0,8
2022-12-15 0:10:0,48.34950867851719,885948880#0,8
2022-12-15 0:10:0,38.28322623090929,-25746624#3,8
2022-12-15 0:10:0,55.01532481067326,940974905#1,8
2022-12-15 0:10:0,39.96068653939131,858935309,8
2022-12-15 0:10:0,44.29628343972257,217280770#4,8
2022-12-15 0:11:0,44.49166314143577,858935302,12
2022-12-15 0:11:0,52.62911921803,850927457,12
2022-12-15 0:11:0,33.99766971333864,:8093619956_2,12
2022-12-15 0:11:0,56.88283899524501,885948880#5,12
2022-12-15 0:11:0,53.0326747306062,28582639#7,12
2022-12-15 0:11:0,45.552773383292255,-363326175#5,12
2022-12-15 0:11:0,53.55203585435058,37711813#3,12
2022-12-15 0:11:0,46.97652190668754,28582639#5,12
2022-12-15 0:11:0,40.674676948253314,-26729390#1,12
2022-12-15 0:11:0,16.235953817339617,699921247,12
2022-12-15 0:11:0,50.64029466540693,700074885#9,12
2022-12-15 0:11:0,54.52201852001207,26253959#2,12
2022-12-15 0:12:0,44.4726309979696,671744652#1-AddedOnRampEdge,9
2022-12-15 0:12:0,49.30138871754067,888224697#0,9
2022-12-15 0:12:0,54.41449947527862,671744652#2-AddedOnRampEdge,9
2022-12-15 0:12:0,56.219541713716296,939250966#0-AddedOffRampEdge,9
2022-12-15 0:12:0,57.912760153341836,858935315,9
2022-12-15 0:12:0,50.55422238267598,32692554,9
2022-12-15 0:12:0,44.73303080880328,26195270#5,9
2022-12-15 0:12:0,48.102085989025895,700074885#21,9
2022-12-15 0:12:0,54.61347927417563,858935315,9
2022-12-15 0:13:0,44.465692486100664,32692001#6,11
2022-12-15 0:13:0,45.49342558173011,850927457,11
2022-12-15 0:13:0,55.576685797835424,765656381#3,11
2022-12-15 0:13:0,52.86351008950716,52244427#10,11
2022-12-15 0:13:0,55.88984746532867,765656381#3-AddedOnRampEdge,11
2022-12-15 0:13:0,48.816152791330715,700074885#21,11
2022-12-15 0:13:0,45.82881096268317,858915973#2,11
2022-12-15 0:13:0,54.038316024262286,25584525#11,11
2022-12-15 0:13:0,45.144152388851964,694211551#1,11
2022-12-15 0:13:0,25.30298852804207,:4325417225_2,11
2022-12-15 0:13:0,54.34235494085545,28582639#9,11
2022-12-15 0:14:0,49.02925777120995,-26195744#9,7
2022-12-15 0:14:0,47.46376497051319,-32690576#0,7
2022-12-15 0:14:0,47.71095263797502,699863679#0,7
2022-12-15 0:14:0,53.643606899762354,:367221044_0,7
2022-12-15 0:14:0,46.83763096133235,-217280772#3,7
2022-12-15 0:14:0,47.80651073161653,850927457,7
2022-12-15 0:14:0,52.65906199357429,700074885#0-AddedOnRampEdge,7
2022-12-15 0:15:0,52.324960534038176,939250973,10
2022-12-15 0:15:0,41.31371617896577,226118560#0,10
2022-12-15 0:15:0,40.87008377431535,:2349727142_0,10
2022-12-15 0:15:0,50.52881699610142,669890462#15,10
2022-12-15 0:15:0,32.96889827102606,-675093183#2,10
2022-12-15 0:15:0,44.21658294206473,883292352#1-AddedOffRampEdge,10
2022-12-15 0:15:0,46.80034305779404,26195767#3,10
2022-12-15 0:15:0,40.80241144095411,863793426#1,10
2022-12-15 0:15:0,47.49347606489277,700074885#9,10
2022-12-15 0:15:0,48.461182362639875,-25584541#1,10
2022-12-15 0:16:0,39.400787672886594,:3675027609_0,13
2022-12-15 0:16:0,46.37005286237433,25584604#0,13
2022-12-15 0:16:0,19.532698481839525,32691026#3,13
2022-12-15 0:16:0,55.54169613263239,859375457#3-AddedOnRampEdge,13
2022-12-15 0:16:0,53.297879635101346,41336031#0-AddedOnRampEdge,13
2022-12-15 0:16:0,40.78386452172999,25746577#5,13
2022-12-15 0:16:0,40.53626424201407,858935315,13
2022-12-15 0:16:0,47.44371624049371,25746572#2,13
2022-12-15 0:16:0,51.391417436491196,32690620#3,13
2022-12-15 0:16:0,44.598868682209655,28641593#1,13
2022-12-15 0:16:0,40.35073882848819,699691940#3,13
2022-12-15 0:16:0,48.503672802642264,:6113719079_5,13
2022-12-15 0:16:0,47.625521973844215,671744652#4,13
2022-12-15 0:17:0,45.72910964369283,26193439#0,12
2022-12-15 0:17:0,39.859138302842126,25584650#1,12
2022-12-15 0:17:0,48.367936195686674,28582639#11,12
2022-12-15 0:17:0,52.19230590767227,25584621#0,12
2022-12-15 0:17:0,40.09125048927968,25746624#3,12
2022-12-15 0:17:0,47.82178794214891,:3675027609_7,12
2022-12-15 0:17:0,58.035696601808496,765656383#0,12
2022-12-15 0:17:0,42.28096689605249,700675428,12
2022-12-15 0:17:0,43.17224174058639,858935309,12
2022-12-15 0:17:0,52.2507087395745,37718131#0,12
2022-12-15 0:17:0,37.60613391955247,37711813#0,12
2022-12-15 0:17:0,48.38797764730413,765656381#3,12
2022-12-15 0:18:0,44.288415959106985,393878336#0,16
2022-12-15 0:18:0,47.64237359591269,890774197#1,16
2022-12-15 0:18:0,39.58044369097983,858935315,16
2022-12-15 0:18:0,38.5072727836009,:cluster_367871079_6113839793_0,16
2022-12-15 0:18:0,47.47465828530699,700074885#0-AddedOnRampEdge,16
2022-12-15 0:18:0,54.639376345896736,939250966#0-AddedOffRampEdge,16
2022-12-15 0:18:0,43.21538593802606,669890458#7,16
2022-12-15 0:18:0,48.94247820407541,41336031#8,16
2022-12-15 0:18:0,57.46097611211841,26195270#5,16
2022-12-15 0:18:0,42.41600332690497,700673538,16
2022-12-15 0:18:0,42.378466078756524,:1927165530_0,16
2022-12-15 0:18:0,48.980254602185596,32690620#3,16
2022-12-15 0:18:0,24.943815330669683,-25746705#0,16
2022-12-15 0:18:0,52.33579236846082,699921221,16
