dateandtime,spdK/m,edge,vehDen
2022-12-10 15:2:0,44.08482912291031,940974903#3,153
2022-12-10 15:2:0,51.40273807922249,894550197#7,153
2022-12-10 15:2:0,55.145159348500016,940974902#0,153
2022-12-10 15:2:0,49.75974286984872,:564555056#0-AddedOffRampNode_0,153
2022-12-10 15:2:0,44.273804408236344,850927457,153
2022-12-10 15:2:0,43.350888645836974,26520591#0,153
2022-12-10 15:2:0,46.06046710790116,:6570398988_0,153
2022-12-10 15:2:0,56.43444069077178,819202034,153
2022-12-10 15:2:0,51.494878789848805,939250966#7,153
2022-12-10 15:2:0,57.65967956594168,772236620#19,153
2022-12-10 15:2:0,19.91352310754406,894550196#3,153
2022-12-10 15:2:0,42.592075781015936,178336809#9,153
2022-12-10 15:2:0,46.01598857660759,765656383#0,153
2022-12-10 15:2:0,50.06019218725451,26206377#4,153
2022-12-10 15:2:0,41.74990950247268,883292352#1-AddedOffRampEdge,153
2022-12-10 15:2:0,45.698773967665,858935309,153
2022-12-10 15:2:0,41.640725603859686,850927453#3-AddedOffRampEdge,153
2022-12-10 15:2:0,40.813041543785246,772236620#21-AddedOffRampEdge,153
2022-12-10 15:2:0,53.330594180080666,940974903#3-AddedOnRampEdge,153
2022-12-10 15:2:0,37.11392767035542,26520591#0,153
2022-12-10 15:2:0,50.29260581043241,32692001#1,153
2022-12-10 15:2:0,58.014021359507424,-37099917#2,153
2022-12-10 15:2:0,29.693204542885148,:4325417225_2,153
2022-12-10 15:2:0,38.28228360040015,699691940#10-AddedOffRampEdge,153
2022-12-10 15:2:0,6.952640086915345,939250973,153
2022-12-10 15:2:0,44.007414134637955,819585395#9,153
2022-12-10 15:2:0,50.81520001400954,700675428,153
2022-12-10 15:2:0,43.950603197798785,:416998377_6,153
2022-12-10 15:2:0,47.93144409441444,-26195753#1,153
2022-12-10 15:2:0,49.74433473002248,772236620#9,153
2022-12-10 15:2:0,53.01617085610503,26193439#5,153
2022-12-10 15:2:0,51.871984544484135,669890462#5,153
2022-12-10 15:2:0,51.74906163642267,819202034,153
2022-12-10 15:2:0,54.90480134014825,:6570389884_0,153
2022-12-10 15:2:0,44.857966786495865,819221586#2,153
2022-12-10 15:2:0,25.627367925094447,26520591#0,153
2022-12-10 15:2:0,55.27780113781705,28641563,153
2022-12-10 15:2:0,32.82593868882148,700675428,153
2022-12-10 15:2:0,54.65922364715455,564555056#0,153
2022-12-10 15:2:0,44.58597419702416,859375452,153
2022-12-10 15:2:0,44.471750194116275,859375452,153
2022-12-10 15:2:0,48.04380294422584,:cluster_6568148777_6568148778_6568148779_6568170686_7,153
2022-12-10 15:2:0,35.2238576138242,650705746,153
2022-12-10 15:2:0,52.65596460395426,-26729412#1,153
2022-12-10 15:2:0,37.0237043998151,32690553#0,153
2022-12-10 15:2:0,39.559111610315725,675093183#2,153
2022-12-10 15:2:0,32.45597930346504,28582639#2,153
2022-12-10 15:2:0,47.8386116851612,29982808#5,153
2022-12-10 15:2:0,37.143913626091724,28886503#6,153
2022-12-10 15:2:0,48.44862778972239,28886503#0,153
2022-12-10 15:2:0,43.18898353442887,669890458#12,153
2022-12-10 15:2:0,46.610163190705336,819202034,153
2022-12-10 15:2:0,51.29387295915655,894550197#3,153
2022-12-10 15:2:0,43.61617582691449,765656384#5,153
2022-12-10 15:2:0,51.60332338923061,669890462#5,153
2022-12-10 15:2:0,43.1859177354903,939250966#10-AddedOnRampEdge,153
2022-12-10 15:2:0,40.803616145262374,669890462#15,153
2022-12-10 15:2:0,45.52592490824869,850927453#1,153
2022-12-10 15:2:0,47.964385513326064,671744652#1-AddedOnRampEdge,153
2022-12-10 15:2:0,45.253187064398425,28582639#8,153
2022-12-10 15:2:0,43.62269455757695,:442349887_0,153
2022-12-10 15:2:0,49.12163287428528,37796190#0,153
2022-12-10 15:2:0,56.700273868817746,765656384#1,153
2022-12-10 15:2:0,46.23549271002571,701104139#4,153
2022-12-10 15:2:0,51.48361286927051,700084841#3,153
2022-12-10 15:2:0,48.28675597066758,819202035,153
2022-12-10 15:2:0,43.89887288565378,:492513790_1,153
2022-12-10 15:2:0,51.7581343828353,25746621#3,153
2022-12-10 15:2:0,45.449613200792996,770590111#2,153
2022-12-10 15:2:0,48.018338296527126,894539276#1,153
2022-12-10 15:2:0,27.02130700270679,-38449284,153
2022-12-10 15:2:0,30.6782206628628,770590111#2,153
2022-12-10 15:2:0,47.78315534138059,772236620#18,153
2022-12-10 15:2:0,5.538038443922997,41336031#12,153
2022-12-10 15:2:0,33.766375291007186,41336031#8,153
2022-12-10 15:2:0,37.00058194637126,:cluster_278876649_6106950404_3,153
2022-12-10 15:2:0,51.39013015458942,32659543#1,153
2022-12-10 15:2:0,41.75881496818012,52244427#10,153
2022-12-10 15:2:0,51.26280549548542,819202034,153
2022-12-10 15:2:0,49.27922284562374,52244427#14,153
2022-12-10 15:2:0,42.68392202979626,284147370#4,153
2022-12-10 15:2:0,47.54414893760152,700675428,153
2022-12-10 15:2:0,41.89328156814132,52244427#14,153
2022-12-10 15:2:0,51.27528997789769,25584650#3,153
2022-12-10 15:2:0,53.422886797814236,284147370#0,153
2022-12-10 15:2:0,53.10267102664157,52244427#10-AddedOffRampEdge,153
2022-12-10 15:2:0,48.83065724091639,-26203057,153
2022-12-10 15:2:0,47.61121213994052,699691940#6,153
2022-12-10 15:2:0,47.068544040692885,669890462#13,153
2022-12-10 15:2:0,49.04776249900496,885610134#4-AddedOffRampEdge,153
2022-12-10 15:2:0,45.970323919826484,:278875117_0,153
2022-12-10 15:2:0,40.03229260977799,669890462#15,153
2022-12-10 15:2:0,47.373669713776124,671744652#2-AddedOnRampEdge,153
2022-12-10 15:2:0,44.78471276050678,859375457#0,153
2022-12-10 15:2:0,39.82201706665059,25584650#1,153
2022-12-10 15:2:0,45.47063049173383,:cluster_6135315457_6570524667_6570524668_1,153
2022-12-10 15:2:0,51.596405493975396,26195270#4,153
2022-12-10 15:2:0,40.702749696296074,182371968#1,153
2022-12-10 15:2:0,54.45550097909368,885948880#3,153
2022-12-10 15:2:0,42.70482572604311,41336031#12,153
