dateandtime,spdK/m,edge,vehDen
2022-12-12 21:2:0,48.81602997856978,883292350#0,430
2022-12-12 21:2:0,44.238721957177695,41336031#4,430
2022-12-12 21:2:0,42.88549773754753,28495635#3,430
2022-12-12 21:2:0,21.094082560437823,658893839,430
2022-12-12 21:2:0,50.53314676594126,32690631#6,430
2022-12-12 21:2:0,33.5101806404939,564577984#2,430
2022-12-12 21:2:0,49.97032547025436,850839746,430
2022-12-12 21:2:0,4.180580221373876,206000690#3,430
2022-12-12 21:2:0,0.0,28495635#0,430
2022-12-12 21:2:0,38.95311254271976,28582639#5,430
2022-12-12 21:2:0,48.674044860046784,28582639#5,430
2022-12-12 21:2:0,7.190346136625959,:2349727143_2,430
2022-12-12 21:2:0,51.37371688726112,:3665845597_0,430
2022-12-12 21:2:0,43.18246375955428,939250966#9,430
2022-12-12 21:2:0,52.59810366398558,52244427#10,430
2022-12-12 21:2:0,40.24751891674273,859375452,430
2022-12-12 21:2:0,20.481480025141853,35458364,430
2022-12-12 21:2:0,0.0,:8771565273_0,430
2022-12-12 21:2:0,39.6022776479863,:272511020_0,430
2022-12-12 21:2:0,0.0,765656381#3-AddedOnRampEdge,430
2022-12-12 21:2:0,9.98250902321167,939250966#14,430
2022-12-12 21:2:0,0.0,650705746,430
2022-12-12 21:2:0,48.68264149269587,819585395#1-AddedOnRampEdge,430
2022-12-12 21:2:0,49.74114539571735,28582639#13,430
2022-12-12 21:2:0,51.59167355460245,669890458#10-AddedOnRampEdge,430
2022-12-12 21:2:0,38.95193118280177,:cluster_8279196058_8279196059_6,430
2022-12-12 21:2:0,51.945088763692,700074885#10,430
2022-12-12 21:2:0,42.58294083597293,37711813#6,430
2022-12-12 21:2:0,45.9112420144415,700074885#5,430
2022-12-12 21:2:0,0.0,182371968#3,430
2022-12-12 21:2:0,49.14657250618933,26203176#0,430
2022-12-12 21:2:0,0.0,765656381#3-AddedOnRampEdge,430
2022-12-12 21:2:0,55.41989532929475,669890458#1-AddedOnRampEdge,430
2022-12-12 21:2:0,39.6822062600403,25584650#0,430
2022-12-12 21:2:0,0.0,765656381#3,430
2022-12-12 21:2:0,53.68428850828203,859375452,430
2022-12-12 21:2:0,0.0,765656381#3,430
2022-12-12 21:2:0,0.0,765656381#5,430
2022-12-12 21:2:0,0.0,51799432#2,430
2022-12-12 21:2:0,46.73944756543171,41336031#12,430
2022-12-12 21:2:0,41.31514824527688,37718132#3,430
2022-12-12 21:2:0,48.997226246411294,28582639#13,430
2022-12-12 21:2:0,40.27227561386566,859375452,430
2022-12-12 21:2:0,43.96093196160861,32690582#0,430
2022-12-12 21:2:0,40.753632492435166,-25584594#0,430
2022-12-12 21:2:0,37.6445620763194,894550196#0,430
2022-12-12 21:2:0,0.0,947628159#3,430
2022-12-12 21:2:0,43.94395299258185,669890462#5,430
2022-12-12 21:2:0,48.25957685829315,700074885#19,430
2022-12-12 21:2:0,43.206764870566566,:cluster_276611155_367218275_0,430
2022-12-12 21:2:0,51.04014655191542,:2265599291_6,430
2022-12-12 21:2:0,35.101758090833904,-26195753#4,430
2022-12-12 21:2:0,53.188690055798695,-25584620#0,430
2022-12-12 21:2:0,55.3387431758895,700074885#0-AddedOnRampEdge,430
2022-12-12 21:2:0,36.61498068746058,894550196#0,430
2022-12-12 21:2:0,43.98218135467279,:888807595#1-AddedOnRampNode_0,430
2022-12-12 21:2:0,47.10859554934935,25584525#23,430
2022-12-12 21:2:0,38.5133972624069,671744652#7,430
2022-12-12 21:2:0,40.76444338412382,26195270#6-AddedOffRampEdge,430
2022-12-12 21:2:0,47.444271138616784,26203214#4,430
2022-12-12 21:2:0,48.94499034264498,:367886978_0,430
2022-12-12 21:2:0,52.88965322331798,890774197#1,430
2022-12-12 21:2:0,38.95740163555018,700074885#21,430
2022-12-12 21:2:0,0.0,650705746,430
2022-12-12 21:2:0,42.01659843433485,:669890462#15-AddedOffRampNode_0,430
2022-12-12 21:2:0,0.0,947628159#4,430
2022-12-12 21:2:0,44.18766372512189,940974903#11,430
2022-12-12 21:2:0,40.57066889821266,669890458#1-AddedOnRampEdge,430
2022-12-12 21:2:0,0.3138527462621809,939250966#14,430
2022-12-12 21:2:0,0.0,765656381#3-AddedOnRampEdge,430
2022-12-12 21:2:0,48.95851988383189,26026774#3,430
2022-12-12 21:2:0,40.51803333940034,765656384#3,430
2022-12-12 21:2:0,44.63828518743012,971350101#1,430
2022-12-12 21:2:0,47.92913790396068,939250966#14,430
2022-12-12 21:2:0,35.00184098162103,26026774#3,430
2022-12-12 21:2:0,36.19284966354471,888224699#1,430
2022-12-12 21:2:0,52.923308645141375,41336031#12,430
2022-12-12 21:2:0,39.8719754858535,:543376982_0,430
2022-12-12 21:2:0,40.80339796749326,669890462#15,430
2022-12-12 21:2:0,48.17033919182441,25746578#4,430
2022-12-12 21:2:0,24.39530321251268,:286839686_1,430
2022-12-12 21:2:0,57.87351212267005,564555056#0,430
2022-12-12 21:2:0,25.903255058487975,-26195744#0,430
2022-12-12 21:2:0,53.59655306418122,25746572#9,430
2022-12-12 21:2:0,50.381880618437926,-26203057,430
2022-12-12 21:2:0,44.38131372158517,850927457,430
2022-12-12 21:2:0,6.528113622901829,26203057,430
2022-12-12 21:2:0,50.559152139180874,25584601#2,430
2022-12-12 21:2:0,36.87902864237657,850927453#2-AddedOnRampEdge,430
2022-12-12 21:2:0,46.426273573479214,-26203176#0,430
2022-12-12 21:2:0,45.29595618283305,178336809#9,430
2022-12-12 21:2:0,44.7388529453214,669890462#15,430
2022-12-12 21:2:0,48.923343964059285,-217280781#2,430
2022-12-12 21:2:0,0.0,939250966#14,430
2022-12-12 21:2:0,41.301535283788745,32659640#2,430
2022-12-12 21:2:0,45.83564468877943,819585395#14-AddedOffRampEdge,430
2022-12-12 21:2:0,46.292438329696346,772236620#3,430
2022-12-12 21:2:0,45.21140693474204,859375453,430
2022-12-12 21:2:0,39.532414129978406,-26520995,430
2022-12-12 21:2:0,43.71501834489089,700074885#0-AddedOnRampEdge,430
2022-12-12 21:2:0,45.8808092131973,25584526#1,430
