dateandtime,spdK/m,edge,vehDen
2022-12-9 13:2:0,49.45909654912792,669890458#1,258
2022-12-9 13:2:0,40.78213141258537,885610134#3-AddedOnRampEdge,258
2022-12-9 13:2:0,45.778401307053294,890774197#1-AddedOnRampEdge,258
2022-12-9 13:2:0,52.994911635238466,699651628#0,258
2022-12-9 13:2:0,46.433162741524065,819202035,258
2022-12-9 13:2:0,45.32807908759144,939250978#0,258
2022-12-9 13:2:0,39.9312205210851,26195270#6-AddedOffRampEdge,258
2022-12-9 13:2:0,42.07615829167526,939250965#0,258
2022-12-9 13:2:0,55.19679243164353,217281228,258
2022-12-9 13:2:0,46.11856717233882,859375457#0,258
2022-12-9 13:2:0,43.48373869621586,894550196#0,258
2022-12-9 13:2:0,50.80768937726194,939250978#1-AddedOnRampEdge,258
2022-12-9 13:2:0,42.81598255102587,772236620#18,258
2022-12-9 13:2:0,46.74399412279402,669890458#10,258
2022-12-9 13:2:0,41.16426582661821,890774197#1-AddedOnRampEdge,258
2022-12-9 13:2:0,47.29432235898543,-26195753#4,258
2022-12-9 13:2:0,45.95471566212438,41669755#2,258
2022-12-9 13:2:0,40.18918228138362,:314796900_3,258
2022-12-9 13:2:0,27.897213285831008,:8279196057_9,258
2022-12-9 13:2:0,43.72225259554013,939250970,258
2022-12-9 13:2:0,61.374853144039264,819202035,258
2022-12-9 13:2:0,43.77742427836074,883292352#1-AddedOffRampEdge,258
2022-12-9 13:2:0,49.25113382227739,700074885#19,258
2022-12-9 13:2:0,45.84416132219102,28582639#3,258
2022-12-9 13:2:0,0.0,650705746,258
2022-12-9 13:2:0,19.414218593228483,-215628990#0,258
2022-12-9 13:2:0,44.70922114899123,28582639#11,258
2022-12-9 13:2:0,39.76806191702771,217280770#4,258
2022-12-9 13:2:0,52.23747694373484,564577984#2,258
2022-12-9 13:2:0,52.9418530359508,26195753#4,258
2022-12-9 13:2:0,52.020288146299755,699691940#3,258
2022-12-9 13:2:0,43.13781270625462,37789102#13,258
2022-12-9 13:2:0,0.0,650705746,258
2022-12-9 13:2:0,46.286486719810284,41336031#8,258
2022-12-9 13:2:0,14.376602094877539,868307292,258
2022-12-9 13:2:0,45.4951099632964,671744652#5,258
2022-12-9 13:2:0,47.689821307391625,-25584622,258
2022-12-9 13:2:0,42.500830396232445,29982808#3-AddedOnRampEdge,258
2022-12-9 13:2:0,26.608302796610744,:cluster_367871992_543376977_6278666057_7205752204_7205752205_19,258
2022-12-9 13:2:0,36.060952114168934,700074885#7,258
2022-12-9 13:2:0,26.12703610143169,:cluster_2349727150_6574844066_0,258
2022-12-9 13:2:0,55.44815345735881,26203214#1,258
2022-12-9 13:2:0,49.01119185194769,700673538,258
2022-12-9 13:2:0,44.46045968194602,217280770#4,258
2022-12-9 13:2:0,30.10716743124736,669890462#15,258
2022-12-9 13:2:0,41.91210131821534,858935315,258
2022-12-9 13:2:0,48.055256510572356,25584525#14,258
2022-12-9 13:2:0,46.610074672170775,858935315,258
2022-12-9 13:2:0,42.77007754887719,25746572#6,258
2022-12-9 13:2:0,42.365222707548696,:8285673807_0,258
2022-12-9 13:2:0,41.24184268499534,765656381#3-AddedOnRampEdge,258
2022-12-9 13:2:0,41.0191734532966,41669755#6,258
2022-12-9 13:2:0,55.08917674186372,858915972#1,258
2022-12-9 13:2:0,46.893137367269084,28582639#8,258
2022-12-9 13:2:0,41.938508291925885,37789102#3,258
2022-12-9 13:2:0,55.60210535878842,25746544#3,258
2022-12-9 13:2:0,51.704974591256985,669890458#3,258
2022-12-9 13:2:0,54.77365792606062,32659640#2,258
2022-12-9 13:2:0,54.16222780659083,26026810#7,258
2022-12-9 13:2:0,41.30466226095419,894550196#0,258
2022-12-9 13:2:0,45.21635278534699,25584589#6,258
2022-12-9 13:2:0,49.59671930960025,700074885#23-AddedOffRampEdge,258
2022-12-9 13:2:0,62.77870840791222,26195744#1,258
