dateandtime,spdK/m,edge,vehDen
2022-12-13 11:2:0,48.24136021267565,850927448,469
2022-12-13 11:2:0,30.182890425894445,32690553#3,469
2022-12-13 11:2:0,44.98365938931147,939250978#1,469
2022-12-13 11:2:0,49.107322782913684,772236620#21-AddedOffRampEdge,469
2022-12-13 11:2:0,43.712554387049906,939250966#10-AddedOnRampEdge,469
2022-12-13 11:2:0,47.7318422115182,669890462#3,469
2022-12-13 11:2:0,46.42787263869341,26520591#0,469
2022-12-13 11:2:0,46.9700526873599,894550196#0,469
2022-12-13 11:2:0,36.848178660097275,-217280781#1,469
2022-12-13 11:2:0,52.95706039185973,819202035,469
2022-12-13 11:2:0,48.15783364030674,858935302,469
2022-12-13 11:2:0,46.69954490121219,24958252#0,469
2022-12-13 11:2:0,40.78661725197444,25584650#3,469
2022-12-13 11:2:0,49.784930104540635,885610134#4,469
2022-12-13 11:2:0,43.58076962520299,37789102#9,469
2022-12-13 11:2:0,42.29484719553413,26203214#1,469
2022-12-13 11:2:0,7.093524996385483,:8771565283_0,469
2022-12-13 11:2:0,38.23164110579002,37099917#2,469
2022-12-13 11:2:0,42.914366246706834,888807595#1-AddedOnRampEdge,469
2022-12-13 11:2:0,51.6061185877233,772236620#4,469
2022-12-13 11:2:0,0.0,699651628#0,469
2022-12-13 11:2:0,54.92107394683363,850927448,469
2022-12-13 11:2:0,49.63211141065412,28664899,469
2022-12-13 11:2:0,41.135307526261926,859375453,469
2022-12-13 11:2:0,50.70580908202167,669890462#1,469
2022-12-13 11:2:0,52.90554306216708,885948880#5,469
2022-12-13 11:2:0,35.46949147074769,939250973,469
2022-12-13 11:2:0,49.276147228511505,29982808#3-AddedOnRampEdge,469
2022-12-13 11:2:0,41.610040277882476,26520591#0,469
2022-12-13 11:2:0,39.280905282487915,883292352#0,469
2022-12-13 11:2:0,40.5660852388613,26195744#10,469
2022-12-13 11:2:0,56.62206846327281,52244427#7,469
2022-12-13 11:2:0,37.590864618889874,669890462#5,469
2022-12-13 11:2:0,44.090309596095764,26203719#1-AddedOffRampEdge,469
2022-12-13 11:2:0,42.85326293851443,41336031#10,469
2022-12-13 11:2:0,46.80834971616809,859375452,469
2022-12-13 11:2:0,43.83713763915673,26026812#1,469
2022-12-13 11:2:0,43.88012157560186,765656383#0-AddedOffRampEdge,469
2022-12-13 11:2:0,43.34259564467361,37711813#5,469
2022-12-13 11:2:0,44.20927912958739,178336794#0,469
2022-12-13 11:2:0,50.634599451490715,859375457#3-AddedOnRampEdge,469
2022-12-13 11:2:0,39.35008477697906,25584650#3-AddedOffRampEdge,469
2022-12-13 11:2:0,48.112390947300696,652130052,469
2022-12-13 11:2:0,40.45868785233164,25746572#3,469
2022-12-13 11:2:0,42.1381443202807,859375457#4,469
2022-12-13 11:2:0,16.226568039106205,178336794#0-AddedOffRampEdge,469
2022-12-13 11:2:0,50.897355205130815,819585395#1-AddedOnRampEdge,469
2022-12-13 11:2:0,35.621390346002165,37718132#0,469
2022-12-13 11:2:0,53.281384487498585,37718131#0,469
2022-12-13 11:2:0,29.153402616146323,52244427#10,469
2022-12-13 11:2:0,44.035758690456525,52244427#10,469
2022-12-13 11:2:0,57.329738588248475,939250973,469
2022-12-13 11:2:0,45.612203243353,906984715#1-AddedOffRampEdge,469
2022-12-13 11:2:0,45.43841617941169,939250966#10,469
2022-12-13 11:2:0,48.803375304188805,-25746588#8,469
2022-12-13 11:2:0,51.23529347073516,700673538,469
2022-12-13 11:2:0,45.5813582288471,940974905#0,469
2022-12-13 11:2:0,53.71841282902082,37099139#3,469
2022-12-13 11:2:0,49.482058332200474,25584589#6,469
2022-12-13 11:2:0,45.39464739660167,32659640#2,469
2022-12-13 11:2:0,46.449630231642004,656524350,469
2022-12-13 11:2:0,46.15950940797735,41336031#15,469
2022-12-13 11:2:0,46.20171730662456,:7650476443_0,469
2022-12-13 11:2:0,43.85645428204684,858935302,469
2022-12-13 11:2:0,41.71730867547173,41669755#6,469
2022-12-13 11:2:0,0.0,819585395#7,469
2022-12-13 11:2:0,45.85136910095792,669890458#5,469
2022-12-13 11:2:0,45.94872552598393,700074885#13,469
2022-12-13 11:2:0,43.958038565911664,41336031#8,469
2022-12-13 11:2:0,51.411658864533266,700673538,469
2022-12-13 11:2:0,44.59668436953338,178543139#0,469
2022-12-13 11:2:0,46.04970123337971,-35583974#0,469
2022-12-13 11:2:0,53.380481832572,819585395#1-AddedOnRampEdge,469
2022-12-13 11:2:0,43.80503943011378,858915973#2-AddedOnRampEdge,469
2022-12-13 11:2:0,46.45936085134462,-37796191#3,469
2022-12-13 11:2:0,35.79872993780832,920075572,469
2022-12-13 11:2:0,41.455997613175576,-26253962#4,469
2022-12-13 11:2:0,41.67438780219122,650714381#0,469
2022-12-13 11:2:0,43.216601832726624,25746572#3,469
2022-12-13 11:2:0,48.865906066468845,26729412#3,469
2022-12-13 11:2:0,37.989929529339605,:cluster_280771812_442349874_6572827950_6572827951_6894453662_5,469
2022-12-13 11:2:0,45.29465342068258,25584530#4,469
2022-12-13 11:2:0,44.913523572224115,858935315,469
2022-12-13 11:2:0,24.72136935202833,:cluster_367871277_367875411_8047432276_13,469
2022-12-13 11:2:0,37.566776123630554,:8989953659_2,469
