dateandtime,spdK/m,edge,vehDen
2022-12-7 23:2:0,48.04896900989088,850927453#2-AddedOnRampEdge,55
2022-12-7 23:2:0,5.800186811622682,28664899,55
2022-12-7 23:2:0,46.52001430422651,939250966#9,55
2022-12-7 23:2:0,49.20546272753147,885610134#4,55
2022-12-7 23:2:0,57.53033283283054,28582639#5,55
2022-12-7 23:2:0,46.7990471503324,217280770#4,55
2022-12-7 23:2:0,35.309220048526925,25584535#3,55
2022-12-7 23:2:0,50.832635886729825,858935309,55
2022-12-7 23:2:0,50.53413810607093,765656381#3,55
2022-12-7 23:2:0,43.63443662740227,-363326175#1,55
2022-12-7 23:2:0,46.9459654905949,:7937296061_2,55
2022-12-7 23:2:0,46.75205000488472,939250966#7,55
2022-12-7 23:2:0,51.52714093826781,32659640#2,55
2022-12-7 23:2:0,49.87416292336008,819202035,55
2022-12-7 23:2:0,46.69994618140027,772236620#21,55
2022-12-7 23:2:0,39.22757061387671,32690620#3,55
2022-12-7 23:2:0,44.8691761300913,:270749322_0,55
2022-12-7 23:2:0,49.80647904288332,700673538,55
2022-12-7 23:2:0,50.08644166105664,:cluster_317515083_7650321646_1,55
2022-12-7 23:2:0,34.18951219243047,:314796900_1,55
2022-12-7 23:2:0,18.13323474431791,:cluster_280772088_6572827985_4,55
2022-12-7 23:2:0,49.70211243274739,:5439637037_2,55
2022-12-7 23:2:0,43.35693270734995,32691445#7,55
2022-12-7 23:2:0,51.42998120709292,939250978#1-AddedOnRampEdge,55
2022-12-7 23:2:0,41.921957684470385,41336031#4,55
2022-12-7 23:2:0,45.17077529133753,858935302,55
2022-12-7 23:2:0,52.23443079590955,26026774#3,55
2022-12-7 23:2:0,46.10785183515322,858935315,55
2022-12-7 23:2:0,50.310380720783485,52244427#7,55
2022-12-7 23:2:0,34.24730969353995,819585396,55
2022-12-7 23:2:0,46.26408662614169,28641433#1,55
2022-12-7 23:2:0,16.79384471438758,765656381#5,55
2022-12-7 23:2:0,59.71616960988826,894550194#2,55
2022-12-7 23:2:0,44.87366618309811,:cluster_6572911074_6572911076_8074011433_8074011435_0,55
2022-12-7 23:2:0,40.93216606753015,-652088553#11,55
2022-12-7 23:2:0,50.21725633659602,:cluster_317515083_7650321646_0,55
2022-12-7 23:2:0,56.257106229028835,700675428,55
2022-12-7 23:2:0,37.289706027529306,-217280781#3,55
2022-12-7 23:2:0,52.02772918135246,850927457,55
2022-12-7 23:2:0,54.891417592199254,858935302,55
2022-12-7 23:2:0,26.07542436849707,654745276#8,55
2022-12-7 23:2:0,19.664337267042473,:6569939659_11,55
2022-12-7 23:2:0,49.29430456393987,885610134#4,55
2022-12-7 23:2:0,45.31158567921295,:cluster_314796298_314796350_314796427_13,55
2022-12-7 23:2:0,47.41046420632084,25746578#6,55
2022-12-7 23:2:0,39.41829199220914,858935302,55
2022-12-7 23:2:0,51.10157195582915,-215628990#2,55
2022-12-7 23:2:0,50.65889193983576,700673538,55
2022-12-7 23:2:0,48.87552907009667,765656384#3,55
2022-12-7 23:2:0,43.04058174189263,768258462#0,55
2022-12-7 23:2:0,44.15563816165728,-26202643#1,55
2022-12-7 23:2:0,41.65060652686948,:cluster_367871992_543376977_6278666057_7205752204_7205752205_6,55
2022-12-7 23:2:0,27.66455077253031,700074885#19,55
2022-12-7 23:2:0,47.10732862707187,654745276#2,55
2022-12-7 23:2:0,61.42671809539833,:8047385585_0,55
2022-12-7 23:3:0,47.01046965148273,564577984#2,55
2022-12-7 23:3:0,53.336472343673634,26195744#8,55
2022-12-7 23:3:0,45.72497602653342,939250973,55
2022-12-7 23:3:0,31.935946804104727,885948880#4,55
2022-12-7 23:3:0,45.67788602029646,26203214#4,55
2022-12-7 23:3:0,59.87607694512285,32690620#7,55
2022-12-7 23:3:0,50.73197881550209,858915973#2-AddedOnRampEdge,55
2022-12-7 23:3:0,48.88527231988044,765656384#1,55
2022-12-7 23:3:0,29.188328739199573,:7119891513_2,55
2022-12-7 23:3:0,43.99856000718597,41336031#10,55
2022-12-7 23:3:0,38.16524027314867,26193439#2,55
2022-12-7 23:3:0,48.19385394178484,37099917#6,55
2022-12-7 23:3:0,34.44680421802819,28641433#3,55
2022-12-7 23:3:0,47.354168315857486,939250973-AddedOffRampEdge,55
2022-12-7 23:3:0,45.22848444054701,939250971,55
2022-12-7 23:3:0,40.146527559433856,669890458#1,55
2022-12-7 23:3:0,39.49352896736778,38071249#3,55
2022-12-7 23:3:0,47.48933208825691,:cluster_6570398999_6570399000_0,55
2022-12-7 23:3:0,45.91186759527911,885610134#4,55
2022-12-7 23:3:0,44.58161617404396,29982808#3,55
2022-12-7 23:3:0,46.63002467919378,52244427#10,55
2022-12-7 23:3:0,51.24513880245232,652130052,55
2022-12-7 23:3:0,38.722839863315286,699691940#10,55
2022-12-7 23:3:0,44.66489956937066,-26202643#1,55
2022-12-7 23:3:0,40.8194194613818,:6595812561_0,55
2022-12-7 23:3:0,45.85412733740084,29982808#3,55
2022-12-7 23:3:0,51.035055790850585,819202034,55
2022-12-7 23:3:0,43.93045069608361,652130052,55
2022-12-7 23:3:0,45.32615847781084,858915973#2,55
2022-12-7 23:3:0,42.91323960009885,25584525#19,55
2022-12-7 23:3:0,49.683312000314224,885610134#4,55
2022-12-7 23:3:0,52.16897993140071,939250973,55
2022-12-7 23:3:0,43.52435675623271,28582639#13,55
2022-12-7 23:3:0,51.070745868593576,28582639#5,55
2022-12-7 23:3:0,60.76430828677936,:9848177563_0,55
2022-12-7 23:3:0,47.332624931117095,819202035,55
2022-12-7 23:3:0,45.03348568763294,:367871993_0,55
2022-12-7 23:3:0,42.3309827860824,:316923093_0,55
2022-12-7 23:3:0,53.75506639992348,700074885#11,55
2022-12-7 23:3:0,55.79177311557269,28582639#3,55
2022-12-7 23:3:0,16.719296507868812,-217280773#2,55
2022-12-7 23:3:0,51.26027306470407,-26195744#6,55
2022-12-7 23:3:0,44.283898521072935,:858915973#2-AddedOnRampNode_0,55
2022-12-7 23:3:0,27.772461572298777,37789102#15,55
2022-12-7 23:3:0,49.117734637620224,819202035,55
2022-12-7 23:3:0,42.6927999412272,700074885#23-AddedOffRampEdge,55
2022-12-7 23:3:0,42.60888335421611,26195270#6-AddedOffRampEdge,55
2022-12-7 23:3:0,48.08505749512393,701104139#3,55
2022-12-7 23:3:0,47.55463515765792,883292352#1,55
2022-12-7 23:3:0,43.502682036677555,32691782#1,55
2022-12-7 23:3:0,19.049798512383877,:cluster_367871079_6113839793_4,55
2022-12-7 23:3:0,41.71629661539746,669890458#3,55
2022-12-7 23:3:0,43.40184039268376,28582639#9,55
2022-12-7 23:3:0,35.114150194963756,25584525#1,55
2022-12-7 23:3:0,48.371041083130585,858935315,55
2022-12-7 23:4:0,42.645405247856324,25584525#8,57
2022-12-7 23:4:0,48.174169530253586,850839746,57
2022-12-7 23:4:0,52.18857428868458,-215628990#3,57
2022-12-7 23:4:0,42.89490335446435,:6135315635_2,57
2022-12-7 23:4:0,40.47491645763628,858935315,57
2022-12-7 23:4:0,45.31812347640905,32690582#0,57
2022-12-7 23:4:0,56.76278684600282,25584538#5,57
2022-12-7 23:4:0,50.829767592406434,25746638#3,57
2022-12-7 23:4:0,51.699902585559066,29909499#4-AddedOnRampEdge,57
2022-12-7 23:4:0,43.528626117957124,890774197#1-AddedOnRampEdge,57
2022-12-7 23:4:0,38.18060589036803,772236620#3,57
2022-12-7 23:4:0,47.16095694779572,858935315,57
2022-12-7 23:4:0,50.46859464330769,41336031#4,57
2022-12-7 23:4:0,42.53622469440361,669890458#7-AddedOffRampEdge,57
2022-12-7 23:4:0,42.33087667302127,37718133#2,57
2022-12-7 23:4:0,41.20542872725496,-182371965#3,57
2022-12-7 23:4:0,49.12631049303032,-28616980#0,57
2022-12-7 23:4:0,44.433152280814475,819202035,57
2022-12-7 23:4:0,51.97376507474417,:6570091004_1,57
2022-12-7 23:4:0,46.45837381247668,52244427#14,57
2022-12-7 23:4:0,10.70706705506891,:8273122447_0,57
2022-12-7 23:4:0,46.57178679620965,669890458#3,57
2022-12-7 23:4:0,49.56576206277958,700084841#3,57
2022-12-7 23:4:0,41.422921335562314,25584650#1,57
2022-12-7 23:4:0,21.208454073932955,:cluster_286955932_286957948_6,57
2022-12-7 23:4:0,52.13291718654304,52244427#7,57
2022-12-7 23:4:0,47.34877486513451,37711813#3,57
2022-12-7 23:4:0,54.50586879173309,858915972#1,57
2022-12-7 23:4:0,44.21104143114544,843949501,57
2022-12-7 23:4:0,46.146926971064026,819202035,57
2022-12-7 23:4:0,50.34443409734554,41336031#0-AddedOnRampEdge,57
2022-12-7 23:4:0,41.03738461311351,940974901#1-AddedOnRampEdge,57
2022-12-7 23:4:0,41.31437654048982,940974903#12,57
2022-12-7 23:4:0,50.41164724029985,28582639#9-AddedOnRampEdge,57
2022-12-7 23:4:0,48.68914049977953,939250973,57
2022-12-7 23:4:0,42.69725868801114,699863679#0,57
2022-12-7 23:4:0,43.94794364073023,25584525#21,57
2022-12-7 23:4:0,38.34978516519137,765656381#1,57
2022-12-7 23:4:0,24.87116531999108,:8093619956_2,57
2022-12-7 23:4:0,54.10145391474402,28582639#8,57
2022-12-7 23:4:0,26.538106159974557,:cluster_3675027604_6570524709_1,57
2022-12-7 23:4:0,43.07222362386033,859375453,57
2022-12-7 23:4:0,46.53144497183181,885610134#4,57
2022-12-7 23:4:0,45.10226825613185,939250966#14,57
2022-12-7 23:4:0,43.47610759658924,-37796191#3,57
2022-12-7 23:4:0,46.09547996174581,28582639#7,57
2022-12-7 23:4:0,40.294959301091026,25584650#3,57
2022-12-7 23:4:0,48.01157964222993,700673538,57
2022-12-7 23:4:0,50.962423416914554,859375452,57
2022-12-7 23:4:0,43.47383285868372,:6570524761_0,57
2022-12-7 23:4:0,45.197881270666265,850927453#2-AddedOnRampEdge,57
2022-12-7 23:4:0,44.307724253266954,669890458#12,57
2022-12-7 23:4:0,48.03474471062217,:6574844043_6,57
2022-12-7 23:4:0,42.923583094400485,:10143103202_2,57
2022-12-7 23:4:0,35.79277039177716,35584087#2,57
2022-12-7 23:4:0,47.18599552367417,669890458#18-AddedOffRampEdge,57
2022-12-7 23:4:0,48.77765420353,858935309,57
2022-12-7 23:5:0,44.520999147577605,26195270#6-AddedOffRampEdge,57
2022-12-7 23:5:0,51.36649280263268,:7937930794_0,57
2022-12-7 23:5:0,55.39724050841319,28582639#12,57
2022-12-7 23:5:0,36.020323737234726,772236620#9,57
2022-12-7 23:5:0,48.38371418083509,26203057,57
2022-12-7 23:5:0,50.987070070320414,671744652#5,57
2022-12-7 23:5:0,39.10006198781066,:3723347346_0,57
2022-12-7 23:5:0,46.80845274156677,-25584589#5,57
2022-12-7 23:5:0,50.21522740580312,-699630259#0,57
2022-12-7 23:5:0,54.74779038898642,:314796330_2,57
2022-12-7 23:5:0,49.15238296618786,940974905#1,57
2022-12-7 23:5:0,38.50640387868767,669890458#18-AddedOffRampEdge,57
2022-12-7 23:5:0,40.86234456582825,669890458#7,57
2022-12-7 23:5:0,41.17533825509093,765656384#1,57
2022-12-7 23:5:0,46.738791564327386,38071249#0,57
2022-12-7 23:5:0,19.37259761274622,26253959#3,57
2022-12-7 23:5:0,45.30683761046407,939250966#10-AddedOnRampEdge,57
2022-12-7 23:5:0,47.29179272353886,52244427#14,57
2022-12-7 23:5:0,53.3987597012318,671744652#4,57
2022-12-7 23:5:0,47.81754726278419,894550197#7,57
2022-12-7 23:5:0,46.002903487912114,939250971,57
2022-12-7 23:5:0,21.865357897022673,:6572806072_3,57
2022-12-7 23:5:0,33.44620474448384,-182371966#0,57
2022-12-7 23:5:0,50.851746479355675,772236620#7,57
2022-12-7 23:5:0,42.92370666945837,671744652#2-AddedOnRampEdge,57
2022-12-7 23:5:0,46.383794760675215,32690553#2,57
