dateandtime,spdK/m,edge,vehDen
2022-12-19 21:2:0,46.74798842513476,858935315,410
2022-12-19 21:2:0,35.896546947736766,850927448,410
2022-12-19 21:2:0,36.2444812727459,564555056#0,410
2022-12-19 21:2:0,54.14755329105789,772236620#21,410
2022-12-19 21:2:0,46.57687060518104,894550196#2,410
2022-12-19 21:2:0,56.970506074721534,850839745,410
2022-12-19 21:2:0,45.08376829050836,25746544#1,410
2022-12-19 21:2:0,43.89614513134526,859375452,410
2022-12-19 21:2:0,56.84792589693144,-38071248#2,410
2022-12-19 21:2:0,42.80911776633928,939250966#0-AddedOffRampEdge,410
2022-12-19 21:2:0,49.43624233842462,888224699#1,410
2022-12-19 21:2:0,38.89728605698251,37711813#5,410
2022-12-19 21:2:0,40.27624795873735,:7119891513_0,410
2022-12-19 21:2:0,52.767352500838506,850927457,410
2022-12-19 21:2:0,42.36470587769513,:664906571_0,410
2022-12-19 21:2:0,0.0,-37718809,410
2022-12-19 21:2:0,46.2532600952995,939250973,410
2022-12-19 21:2:0,30.908033691852378,:8871363611_3,410
2022-12-19 21:2:0,49.79014826574071,26195270#6,410
2022-12-19 21:2:0,48.870323389346844,-226118559#1,410
2022-12-19 21:2:0,44.075353727671406,888807595#4,410
2022-12-19 21:2:0,0.0,37789102#17,410
2022-12-19 21:2:0,44.16941368568914,25584650#1,410
2022-12-19 21:2:0,38.467774613845506,:270749321_0,410
2022-12-19 21:2:0,42.69248745399437,819202035,410
2022-12-19 21:2:0,0.0,947628159#3,410
2022-12-19 21:2:0,47.338406632231326,206000690#3-AddedOnRampEdge,410
2022-12-19 21:2:0,51.563682051716754,819221586#2,410
2022-12-19 21:2:0,49.22495774966594,858915973#2,410
2022-12-19 21:2:0,59.14139169850722,669890458#18-AddedOffRampEdge,410
2022-12-19 21:2:0,0.0,37789102#15,410
2022-12-19 21:2:0,42.679513237554474,940974902#0-AddedOffRampEdge,410
2022-12-19 21:2:0,42.720782998429875,:2349727149_0,410
2022-12-19 21:2:0,3.3591608322384974,858915973#2,410
2022-12-19 21:2:0,21.902831113427304,:2265599310_5,410
2022-12-19 21:2:0,52.66016818740888,-26195753#0,410
2022-12-19 21:2:0,49.97760803797026,564555056#0-AddedOffRampEdge,410
2022-12-19 21:2:0,10.84623882501312,178543139#0,410
2022-12-19 21:2:0,49.09895763139621,888807595#1,410
2022-12-19 21:2:0,51.222168506933215,701104139#6-AddedOffRampEdge,410
2022-12-19 21:2:0,50.15396766226074,26203214#4,410
2022-12-19 21:2:0,41.21298048331717,888224697#0-AddedOffRampEdge,410
2022-12-19 21:2:0,49.230342207432265,858935315,410
2022-12-19 21:2:0,42.659720937287275,772236620#9,410
2022-12-19 21:2:0,43.8463527156829,:9134495903_0,410
2022-12-19 21:2:0,39.774847668056225,206000690#3,410
2022-12-19 21:2:0,41.640201961675466,206000690#3,410
2022-12-19 21:2:0,47.26456086339529,41336031#10,410
2022-12-19 21:2:0,13.984898615945133,:cluster_314796298_314796350_314796427_18,410
2022-12-19 21:2:0,45.234778092533695,669890462#13,410
2022-12-19 21:2:0,0.0,37789102#15,410
2022-12-19 21:2:0,48.61301853796681,850927448,410
2022-12-19 21:2:0,52.18459542402059,669890462#15,410
2022-12-19 21:2:0,0.0,37789102#15,410
2022-12-19 21:2:0,47.506558347835174,669890462#13,410
2022-12-19 21:2:0,41.49910393229632,41336031#8,410
2022-12-19 21:2:0,50.4593177465061,26195744#6,410
2022-12-19 21:2:0,0.0,650705746,410
2022-12-19 21:2:0,51.01396833694947,:7237045163_0,410
2022-12-19 21:2:0,39.863922214369296,39205059,410
2022-12-19 21:2:0,0.0,:6572611809_0,410
2022-12-19 21:2:0,0.0,37789102#13,410
2022-12-19 21:2:0,43.54928243945253,819202035,410
2022-12-19 21:2:0,52.88039447584355,859375457#3-AddedOnRampEdge,410
2022-12-19 21:2:0,20.571232270125186,654745276#2,410
2022-12-19 21:2:0,32.89198266973246,28582639#3,410
2022-12-19 21:2:0,50.15131141508747,671744652#4,410
2022-12-19 21:2:0,41.42239169098029,700074885#13,410
2022-12-19 21:2:0,26.36509616553784,25584640#1,410
2022-12-19 21:2:0,8.417031225571408,699691144#0,410
2022-12-19 21:2:0,16.24664295608064,:6570524676_1,410
2022-12-19 21:2:0,0.0,765656381#5,410
2022-12-19 21:2:0,47.92494015620712,258633769#0,410
2022-12-19 21:2:0,37.12854317590843,765656384#1,410
2022-12-19 21:2:0,42.7299321042658,-226118558#0,410
2022-12-19 21:2:0,58.553120953467136,26026774#1,410
2022-12-19 21:2:0,43.20362963416406,858915973#2-AddedOnRampEdge,410
2022-12-19 21:2:0,49.74513796568232,-37099917#2,410
2022-12-19 21:2:0,47.94665159078997,765656383#0,410
2022-12-19 21:2:0,37.42802430776135,819202035,410
2022-12-19 21:2:0,51.694935578867096,29982808#3-AddedOnRampEdge,410
2022-12-19 21:2:0,45.407789385042555,939250965#0,410
2022-12-19 21:2:0,50.88032694604982,26264286#0,410
2022-12-19 21:2:0,0.0,:8771565283_0,410
2022-12-19 21:2:0,59.390541165459986,32691782#1,410
2022-12-19 21:2:0,47.94185530572434,26195767#3,410
2022-12-19 21:2:0,0.0008107026358288517,37789102#13,410
2022-12-19 21:2:0,44.26780030877271,52244427#10,410
2022-12-19 21:2:0,53.151791985853144,850927457,410
2022-12-19 21:2:0,50.70056201098069,564577984#3-AddedOffRampEdge,410
2022-12-19 21:2:0,42.855898034931656,:8700766893_2,410
2022-12-19 21:2:0,55.75305140885505,850927453#2-AddedOnRampEdge,410
2022-12-19 21:2:0,40.37070964643781,885610134#4,410
2022-12-19 21:2:0,46.347981757734026,41336031#12,410
2022-12-19 21:2:0,54.77192634815392,700074885#17,410
2022-12-19 21:2:0,44.54408309676348,41336031#14,410
2022-12-19 21:2:0,39.730634576287414,25746572#2,410
2022-12-19 21:2:0,15.703208075983946,:6479606083_3,410
2022-12-19 21:2:0,47.549673451158554,52244427#10,410
2022-12-19 21:2:0,57.477329533151725,:cluster_317515083_7650321646_0,410
2022-12-19 21:2:0,52.96885569616959,850927448,410
2022-12-19 21:2:0,38.61048989187107,:8244864140_0,410
2022-12-19 21:2:0,45.666527836838725,700084841#3,410
2022-12-19 21:2:0,40.33315736439163,-25746588#11,410
2022-12-19 21:2:0,47.34974751815848,:cluster_6568148777_6568148778_6568148779_6568170686_7,410
2022-12-19 21:2:0,35.45271054574049,25584650#3,410
2022-12-19 21:2:0,43.998946394882445,26203176#0,410
2022-12-19 21:2:0,44.95559262410335,25746572#9,410
2022-12-19 21:2:0,49.297585689601064,700074885#23-AddedOffRampEdge,410
2022-12-19 21:2:0,46.65534197685501,819202034,410
2022-12-19 21:2:0,49.33279576996368,28582639#13,410
2022-12-19 21:2:0,45.62084196380148,26195270#3,410
2022-12-19 21:2:0,41.954630148407404,700675428,410
2022-12-19 21:2:0,39.67161182295147,320375634,410
2022-12-19 21:2:0,51.99617290591304,29909499#4-AddedOnRampEdge,410
2022-12-19 21:2:0,44.59208125921906,858935309,410
2022-12-19 21:2:0,48.96593366051048,307882386#0,410
2022-12-19 21:2:0,53.48576423538588,:cluster_367884781_6570524756_7,410
2022-12-19 21:2:0,51.69197643859166,700673538,410
2022-12-19 21:2:0,48.1538842883538,819221583,410
2022-12-19 21:2:0,49.80078815928653,669890458#3,410
2022-12-19 21:2:0,18.305582065962348,:cluster_664906569_664906572_8279195451_10,410
2022-12-19 21:2:0,44.68782005983025,28495635#0-AddedOffRampEdge,410
2022-12-19 21:2:0,20.95095239140949,25584615#0,410
2022-12-19 21:2:0,46.831965297360064,178336809#7-AddedOnRampEdge,410
2022-12-19 21:2:0,35.05548130477848,:8093619958_0,410
2022-12-19 21:2:0,17.27860223926514,886672185,410
2022-12-19 21:2:0,43.00696039315626,669890458#16,410
2022-12-19 21:2:0,46.70974915594183,28582639#13,410
2022-12-19 21:2:0,0.0,765656381#5,410
2022-12-19 21:2:0,38.55461591793971,819202035,410
2022-12-19 21:2:0,49.66403463474838,885610134#4,410
2022-12-19 21:2:0,43.84859774859309,906984715#0,410
2022-12-19 21:2:0,35.87891200091543,-29982383#4,410
2022-12-19 21:2:0,49.91449201770558,52244427#10,410
2022-12-19 21:2:0,44.382917876359244,:cluster_8574575726_8574575729_8574575735_8574575737_2,410
2022-12-19 21:2:0,50.554736381001014,29982808#3,410
2022-12-19 21:2:0,44.81881817478888,883292352#1-AddedOffRampEdge,410
2022-12-19 21:2:0,54.526803220276335,772236620#15,410
2022-12-19 21:2:0,13.393692701469279,-182371966#0,410
2022-12-19 21:2:0,45.08709488457048,26195744#10,410
2022-12-19 21:2:0,42.78023059261349,939250966#10,410
2022-12-19 21:2:0,46.377905596455136,885610134#4,410
2022-12-19 21:2:0,0.0,:6572611809_0,410
2022-12-19 21:2:0,57.127085607502295,:cluster_276611977_6574844054_3,410
2022-12-19 21:2:0,37.644224548793325,32690553#5,410
2022-12-19 21:2:0,45.105594683075665,28582639#13,410
2022-12-19 21:2:0,19.93383968082257,182371968#5,410
2022-12-19 21:2:0,50.944399200343305,52244427#0,410
2022-12-19 21:2:0,50.5495317685124,28582639#5,410
2022-12-19 21:2:0,42.352142429842345,652088553#9,410
2022-12-19 21:2:0,34.22778078353218,32690553#2,410
2022-12-19 21:2:0,40.46805444011821,32692809#0,410
2022-12-19 21:2:0,46.33936383545079,32691445#8,410
2022-12-19 21:2:0,40.04923344521178,669890458#1-AddedOnRampEdge,410
2022-12-19 21:2:0,12.189789456361906,699651628#0,410
2022-12-19 21:2:0,43.39157949539258,:8006884454_1,410
2022-12-19 21:2:0,47.870095682351995,:6570524732_0,410
2022-12-19 21:2:0,0.0,37789102#15,410
2022-12-19 21:2:0,47.533103003419214,939250966#0-AddedOffRampEdge,410
2022-12-19 21:2:0,38.15924465113882,32691832#11,410
2022-12-19 21:2:0,41.8621564902703,939250966#9,410
2022-12-19 21:2:0,36.161705975781764,41336031#12,410
2022-12-19 21:2:0,42.23281225404695,863793426#6,410
2022-12-19 21:2:0,18.323994205674197,32690553#0,410
2022-12-19 21:2:0,43.20412444248082,669890462#15,410
2022-12-19 21:2:0,49.47670296250342,28582639#5,410
2022-12-19 21:2:0,44.93149682372828,28582639#5,410
2022-12-19 21:2:0,52.25133708060247,-26253984#4,410
