dateandtime,spdK/m,edge,vehDen
2022-12-18 0:2:0,47.08251267189351,:cluster_278876632_6280498529_4,23
2022-12-18 0:2:0,45.04915836671269,765656384#3,23
2022-12-18 0:2:0,47.973776235989575,:6280342310_0,23
2022-12-18 0:2:0,47.9585152202184,947628162#0,23
2022-12-18 0:2:0,50.57291705159994,859375457#3-AddedOnRampEdge,23
2022-12-18 0:2:0,45.2737169610499,29982808#3,23
2022-12-18 0:2:0,48.33751206886577,700675428,23
2022-12-18 0:2:0,51.19384508300324,-215628990#1,23
2022-12-18 0:2:0,44.45529032497877,819202034,23
2022-12-18 0:2:0,19.360663582517564,:8771565283_0,23
2022-12-18 0:2:0,40.68356418602287,890774197#1-AddedOnRampEdge,23
2022-12-18 0:2:0,45.553301465624706,669890462#13,23
2022-12-18 0:2:0,44.68962741762055,37099917#5,23
2022-12-18 0:2:0,49.18299140926163,28582639#10,23
2022-12-18 0:2:0,49.994837459676916,819585395#7,23
2022-12-18 0:2:0,55.77864543634433,700074885#15,23
2022-12-18 0:2:0,43.71747707200661,41336031#0-AddedOnRampEdge,23
2022-12-18 0:2:0,6.747615237852976,:278875648_1,23
2022-12-18 0:2:0,46.632573218550554,37711813#5-AddedOffRampEdge,23
2022-12-18 0:2:0,43.004899743515395,:6287897745_0,23
2022-12-18 0:2:0,33.215211027073835,:cluster_367871992_543376977_6278666057_7205752204_7205752205_14,23
2022-12-18 0:2:0,39.41750484843384,669890458#1-AddedOnRampEdge,23
2022-12-18 0:2:0,45.56542892522662,25584589#5,23
2022-12-18 0:3:0,46.816901040265385,28582639#11,16
2022-12-18 0:3:0,44.914007200346276,26195270#6,16
2022-12-18 0:3:0,50.5106410846539,699863679#5,16
2022-12-18 0:3:0,24.890173865364687,-652088553#16,16
2022-12-18 0:3:0,52.225250347895496,700673538,16
2022-12-18 0:3:0,52.67427488030617,28582639#5,16
2022-12-18 0:3:0,43.956003967050705,819202034,16
2022-12-18 0:3:0,49.408998269339705,-217280781#3,16
2022-12-18 0:3:0,43.84037795092142,669890462#15-AddedOffRampEdge,16
2022-12-18 0:3:0,45.14730585607356,:8285673788_0,16
2022-12-18 0:3:0,48.69078453960541,939250966#9,16
2022-12-18 0:3:0,42.349088205032366,32690553#2,16
2022-12-18 0:3:0,43.94183632412419,41336031#8,16
2022-12-18 0:3:0,20.65682616610522,:270749306_3,16
2022-12-18 0:3:0,29.517959643852645,:cluster_280771664_442349882_13,16
2022-12-18 0:3:0,47.269935090192774,:669890462#15-AddedOffRampNode_0,16
2022-12-18 0:4:0,46.98439149586675,-700145119,12
2022-12-18 0:4:0,46.50260230924837,669890462#13,12
2022-12-18 0:4:0,48.780552345249745,883292352#1,12
2022-12-18 0:4:0,51.84249645412651,28582639#11,12
2022-12-18 0:4:0,45.623590284327285,52244427#10-AddedOffRampEdge,12
2022-12-18 0:4:0,50.77563276806256,859375448#1-AddedOnRampEdge,12
2022-12-18 0:4:0,43.437570149518315,-25746588#7,12
2022-12-18 0:4:0,46.91349617759353,858935309,12
2022-12-18 0:4:0,48.862297507083895,939250973-AddedOffRampEdge,12
2022-12-18 0:4:0,43.10442589293659,41336031#12,12
2022-12-18 0:4:0,27.497302444269174,-658857455,12
2022-12-18 0:4:0,43.60507602026238,25746572#2,12
2022-12-18 0:5:0,15.349340684206163,37718131#0,5
2022-12-18 0:5:0,48.4161152054624,52244427#6,5
2022-12-18 0:5:0,43.95685759702353,765656381#3,5
2022-12-18 0:5:0,33.607481446091256,940974903#8,5
2022-12-18 0:5:0,43.95117005691416,25746572#9,5
2022-12-18 0:6:0,45.473644098629194,25746572#4,3
2022-12-18 0:6:0,52.91687938047325,52244427#12,3
2022-12-18 0:6:0,26.566219169519172,182371964#1,3
2022-12-18 0:7:0,30.690218490955615,-658857455,2
2022-12-18 0:7:0,48.79027350131174,52244427#14,2
