dateandtime,spdK/m,edge,vehDen
2022-12-13 23:2:0,45.817892079002256,-182371959#1,53
2022-12-13 23:2:0,50.183678622651634,656524350,53
2022-12-13 23:2:0,45.95939398276154,26253959#2,53
2022-12-13 23:2:0,47.88659771730987,217280770#4,53
2022-12-13 23:2:0,50.63541273339997,:6572911072_6,53
2022-12-13 23:2:0,51.24149727851302,-182371959#1,53
2022-12-13 23:2:0,47.8821483666548,765656384#1,53
2022-12-13 23:2:0,41.69169047880047,669890462#3,53
2022-12-13 23:2:0,50.45269103371038,650705746,53
2022-12-13 23:2:0,18.386321507773207,363326169,53
2022-12-13 23:2:0,46.5817859178882,29982808#3-AddedOnRampEdge,53
2022-12-13 23:2:0,53.4448766799393,700074885#21,53
2022-12-13 23:2:0,45.190001257125964,-182371959#2,53
2022-12-13 23:2:0,52.65388277376428,28582639#9,53
2022-12-13 23:2:0,54.92318390473277,:456348664_0,53
2022-12-13 23:2:0,41.31190094699272,700084841#3,53
2022-12-13 23:2:0,51.72963781191276,28582639#5,53
2022-12-13 23:2:0,43.20958284162762,26195270#6-AddedOffRampEdge,53
2022-12-13 23:2:0,47.848682410492664,26203214#3-AddedOnRampEdge,53
2022-12-13 23:2:0,40.75431498114637,217280773#3,53
2022-12-13 23:2:0,39.34246098126059,28826000#6,53
2022-12-13 23:2:0,49.708220770932286,28582639#13,53
2022-12-13 23:2:0,47.03208093625046,819221586#1,53
2022-12-13 23:2:0,51.15186021726952,:6572768969_13,53
2022-12-13 23:2:0,48.78440880157252,700673538,53
2022-12-13 23:2:0,56.35102882169456,883292352#1-AddedOffRampEdge,53
2022-12-13 23:2:0,21.171424835178563,217280770#4,53
2022-12-13 23:2:0,46.864997774960656,858935302,53
2022-12-13 23:2:0,43.55189808898455,25584525#14,53
2022-12-13 23:2:0,57.00449781384029,765656381#2,53
2022-12-13 23:2:0,50.61428028217771,885610134#4,53
2022-12-13 23:2:0,37.88263845294517,885610134#4,53
2022-12-13 23:2:0,45.57464554279907,:7938194057_2,53
2022-12-13 23:2:0,55.72877719420061,699863679#5,53
2022-12-13 23:2:0,44.074263130588534,890774197#2,53
2022-12-13 23:2:0,55.44434182234982,29909499#6,53
2022-12-13 23:2:0,48.86163381473329,906984715#0,53
2022-12-13 23:2:0,50.25988710042304,41336031#10,53
2022-12-13 23:2:0,37.35495283152257,885948880#8,53
2022-12-13 23:2:0,56.87213146960013,772236620#19,53
2022-12-13 23:2:0,47.349973736278656,29982808#3,53
2022-12-13 23:2:0,48.14245055218725,671744652#2-AddedOnRampEdge,53
2022-12-13 23:2:0,46.585076906214326,700074885#23-AddedOffRampEdge,53
2022-12-13 23:2:0,44.660422974954486,700074885#5,53
2022-12-13 23:2:0,42.41086740303956,-363326180,53
2022-12-13 23:2:0,46.60775006625948,28582639#13,53
2022-12-13 23:2:0,49.57378056208586,940974902#0,53
2022-12-13 23:2:0,17.665926869027317,-699904376,53
2022-12-13 23:2:0,51.69081564071007,32691357#3,53
2022-12-13 23:2:0,46.63893448770914,859375452,53
2022-12-13 23:2:0,53.31781301742929,37789102#7,53
2022-12-13 23:2:0,48.811248720237494,28582639#7-AddedOffRampEdge,53
2022-12-13 23:2:0,49.35510881628639,38071249#3,53
2022-12-13 23:3:0,47.168946340282474,:6570399057_0,49
2022-12-13 23:3:0,49.83357451680654,859375453,49
2022-12-13 23:3:0,47.41450117073487,858935315,49
2022-12-13 23:3:0,37.3297702365219,217280770#4,49
2022-12-13 23:3:0,51.399510906011365,:456348664_2,49
2022-12-13 23:3:0,57.93233737877922,765656384#1,49
