dateandtime,spdK/m,edge,vehDen
2022-12-19 4:2:0,31.66496947588925,-564642358#0,9
2022-12-19 4:2:0,44.21387082514836,26285000#3,9
2022-12-19 4:2:0,32.914845379152986,:7937296054_0,9
2022-12-19 4:2:0,45.17808325728996,564555056#0,9
2022-12-19 4:2:0,44.6248481168486,25584538#4,9
2022-12-19 4:2:0,47.24950687273363,894550195#2,9
2022-12-19 4:2:0,47.33481993958984,669890462#15,9
2022-12-19 4:2:0,48.1655393695892,850927453#4,9
2022-12-19 4:2:0,49.87168201784984,:939250966#10-AddedOnRampNode_0,9
2022-12-19 4:3:0,43.80304137074872,858935302,10
2022-12-19 4:3:0,33.80173820550984,:cluster_7937296083_8074011466_8074011468_7,10
2022-12-19 4:3:0,45.50052152806556,850927448,10
2022-12-19 4:3:0,55.08592543411709,26264286#3,10
2022-12-19 4:3:0,50.365680455257696,819221586#3,10
2022-12-19 4:3:0,28.66017148395759,888224698#2,10
2022-12-19 4:3:0,23.822669365030972,26206377#7,10
2022-12-19 4:3:0,49.21174977114805,885948880#2,10
2022-12-19 4:3:0,50.26415530836667,-215628990#2,10
2022-12-19 4:3:0,42.54810829517265,52218015,10
2022-12-19 4:4:0,53.94294075666913,-37796191#0,15
2022-12-19 4:4:0,45.928501540576285,26195270#6-AddedOffRampEdge,15
2022-12-19 4:4:0,46.70875600102017,-26285000#0,15
2022-12-19 4:4:0,44.68660524663404,:2251061809_0,15
2022-12-19 4:4:0,42.15249862055889,850927457,15
2022-12-19 4:4:0,31.981141674444082,28641594,15
2022-12-19 4:4:0,35.40931454283429,:278875117_1,15
2022-12-19 4:4:0,53.0981556654413,858935315,15
2022-12-19 4:4:0,51.26190290785352,819202035,15
2022-12-19 4:4:0,48.058372045901386,-26195744#7,15
2022-12-19 4:4:0,34.62273492056555,765656383#0-AddedOffRampEdge,15
2022-12-19 4:4:0,25.765493644167748,:6132207426_7,15
2022-12-19 4:4:0,51.651560152838854,28582639#5,15
2022-12-19 4:4:0,41.74234149180186,32690553#2,15
2022-12-19 4:4:0,48.38076401294075,772236620#7,15
2022-12-19 4:5:0,55.053690932365,858935315,13
2022-12-19 4:5:0,34.19233404383597,25584650#3,13
2022-12-19 4:5:0,46.78876031779343,:278875042_0,13
2022-12-19 4:5:0,41.01939725955692,26202694#3,13
2022-12-19 4:5:0,51.27121601928199,675093183#2,13
2022-12-19 4:5:0,40.854962181436036,25584538#0,13
2022-12-19 4:5:0,15.34867465585895,32690567#13,13
2022-12-19 4:5:0,48.17840409629936,939250966#10-AddedOnRampEdge,13
2022-12-19 4:5:0,57.46201462012997,765656381#3-AddedOnRampEdge,13
2022-12-19 4:5:0,37.91882244508392,858935302,13
2022-12-19 4:5:0,18.624850845657715,25584525#15,13
2022-12-19 4:5:0,40.805136461843006,850927453#1-AddedOnRampEdge,13
2022-12-19 4:5:0,47.80430475326121,-654419620#1,13
2022-12-19 4:6:0,53.735865888437125,858935309,15
2022-12-19 4:6:0,44.13452013010643,:cluster_6570524682_6570524683_2,15
2022-12-19 4:6:0,52.018713662674216,-26206348#2,15
2022-12-19 4:6:0,53.61728585181146,699926122,15
2022-12-19 4:6:0,50.939522806188414,28582639#8,15
2022-12-19 4:6:0,35.89373232813484,-215628990#2,15
2022-12-19 4:6:0,51.29308650356891,699863679#2,15
2022-12-19 4:6:0,40.2149100930301,652130052,15
2022-12-19 4:6:0,48.0848011700289,-25584555#0,15
2022-12-19 4:6:0,49.032837273953064,939250970,15
2022-12-19 4:6:0,56.34147331627368,858935302,15
2022-12-19 4:6:0,34.772945195260746,25584525#14,15
2022-12-19 4:6:0,46.203573100147494,564577984#5,15
2022-12-19 4:6:0,52.0115725653478,858935309,15
2022-12-19 4:6:0,43.46514422503134,850927457,15
2022-12-19 4:7:0,28.740254740556914,:278876088_7,18
2022-12-19 4:7:0,52.70171453157427,765656384#1,18
2022-12-19 4:7:0,42.384369904305785,-29982444#8,18
2022-12-19 4:7:0,50.523223236212395,-215628990#1,18
2022-12-19 4:7:0,50.48990917444558,888807595#1-AddedOnRampEdge,18
2022-12-19 4:7:0,53.24273695441283,858935309,18
2022-12-19 4:7:0,22.771852822797378,-25584630,18
2022-12-19 4:7:0,48.96462501079435,939250966#0-AddedOffRampEdge,18
2022-12-19 4:7:0,52.72223753404386,772236620#12,18
2022-12-19 4:7:0,41.806611143812674,858915972#3,18
2022-12-19 4:7:0,45.847462469294875,669890458#18-AddedOffRampEdge,18
2022-12-19 4:7:0,51.601168468405504,32226001#5,18
2022-12-19 4:7:0,47.627283078957895,700074885#23-AddedOffRampEdge,18
2022-12-19 4:7:0,57.121445442366436,652130052,18
2022-12-19 4:7:0,37.12250217105872,28582639#11,18
