dateandtime,spdK/m,edge,vehDen
2022-12-19 20:2:0,47.01369612936026,765656383#0-AddedOffRampEdge,509
2022-12-19 20:2:0,43.670288402028014,26520591#0,509
2022-12-19 20:2:0,56.26446536387641,41336031#10,509
2022-12-19 20:2:0,46.61464771670035,41336031#4-AddedOffRampEdge,509
2022-12-19 20:2:0,46.91326077188896,32690631#10,509
2022-12-19 20:2:0,0.0,699651625#1,509
2022-12-19 20:2:0,42.491379512296604,939250970,509
2022-12-19 20:2:0,49.87052130705299,819585395#14-AddedOffRampEdge,509
2022-12-19 20:2:0,43.724817289989446,885839350#0,509
2022-12-19 20:2:0,50.404363629607786,700074885#23-AddedOffRampEdge,509
2022-12-19 20:2:0,47.10231765787921,772236620#21,509
2022-12-19 20:2:0,45.45064522261669,564577984#2,509
2022-12-19 20:2:0,42.19102441157683,564577984#5,509
2022-12-19 20:2:0,42.809633630845155,819202035,509
2022-12-19 20:2:0,53.97850921132905,669890458#10,509
2022-12-19 20:2:0,43.57280197370726,890774197#1,509
2022-12-19 20:2:0,43.37624048347423,958778139#0-AddedOnRampEdge,509
2022-12-19 20:2:0,49.62424792838298,28582639#7-AddedOffRampEdge,509
2022-12-19 20:2:0,49.305850558995424,850927457,509
2022-12-19 20:2:0,47.46207363810226,939250973,509
2022-12-19 20:2:0,5.734771526559371,32692020#7,509
2022-12-19 20:2:0,43.540232114259126,700074885#21,509
2022-12-19 20:2:0,45.13338182921787,885610134#4,509
2022-12-19 20:2:0,48.818384308657144,:939250973-AddedOffRampNode_0,509
2022-12-19 20:2:0,50.516706060102905,26520995,509
2022-12-19 20:2:0,34.58446620370684,-38329665#2,509
2022-12-19 20:2:0,47.89715622561377,32691561#5,509
2022-12-19 20:2:0,23.16705864500667,:6570524676_2,509
2022-12-19 20:2:0,47.66101202375445,939250966#10,509
2022-12-19 20:2:0,49.12568311560699,939250965#0,509
2022-12-19 20:2:0,46.08951187860101,26195270#6-AddedOffRampEdge,509
2022-12-19 20:2:0,49.54124026748076,25746577#5,509
2022-12-19 20:2:0,48.42991019003204,669890462#11,509
2022-12-19 20:2:0,48.83330489134061,-215628990#2,509
2022-12-19 20:2:0,44.08239911087484,:6572911033_7,509
