dateandtime,spdK/m,edge,vehDen
2022-12-13 17:2:0,56.98216020323522,564555056#0,363
2022-12-13 17:2:0,39.79234139440987,-215628998#0,363
2022-12-13 17:2:0,48.61752318638712,939250978#0,363
2022-12-13 17:2:0,44.95038094511274,307882386#2,363
2022-12-13 17:2:0,44.49318715444766,217280778#2,363
2022-12-13 17:2:0,6.418155513312668,284147370#4,363
2022-12-13 17:2:0,53.44478231682395,888224697#0,363
2022-12-13 17:2:0,45.23685010942345,885610134#4,363
2022-12-13 17:2:0,44.29996127685097,700074885#21,363
2022-12-13 17:2:0,0.04309247535531553,26451056#0,363
2022-12-13 17:2:0,53.63058441114508,:6510095972_0,363
2022-12-13 17:2:0,43.86848582391649,24958252#0,363
2022-12-13 17:2:0,34.404498930014675,883292350#0,363
2022-12-13 17:2:0,57.40366825299397,858935302,363
2022-12-13 17:2:0,35.44733158365239,939250973,363
2022-12-13 17:2:0,38.91692920335665,37789102#3,363
2022-12-13 17:2:0,43.68540406846136,26264286#3,363
2022-12-13 17:2:0,50.337580157392864,26253984#6,363
2022-12-13 17:2:0,42.437850097840865,25746572#6,363
2022-12-13 17:2:0,50.224237655467775,25584525#14,363
2022-12-13 17:2:0,41.96717767886084,-26195744#1,363
2022-12-13 17:2:0,48.596136868100345,939250966#9,363
2022-12-13 17:2:0,45.4965834789974,26520591#0,363
2022-12-13 17:2:0,46.52689867213539,939250966#14,363
2022-12-13 17:2:0,40.803021520228526,217280781#2,363
2022-12-13 17:2:0,0.0,26451056#0,363
2022-12-13 17:2:0,50.61992043565912,819221586#0,363
2022-12-13 17:2:0,54.61783611922449,939250979#1,363
2022-12-13 17:2:0,44.96614226517231,178543139#0,363
2022-12-13 17:2:0,46.73131366407989,700675428,363
2022-12-13 17:2:0,47.46178519805704,28582639#9,363
2022-12-13 17:2:0,45.585880415549674,24958252#0,363
2022-12-13 17:2:0,51.356305318734755,700675428,363
2022-12-13 17:2:0,44.15836740114543,890774197#1,363
2022-12-13 17:2:0,44.718960834733046,699691940#3,363
2022-12-13 17:2:0,47.86532534314376,819221583,363
