dateandtime,spdK/m,edge,vehDen
2022-12-17 11:2:0,36.860937932745216,:6168878115_2,495
2022-12-17 11:2:0,43.49451614301793,690402653,495
2022-12-17 11:2:0,40.90808703433001,:6572611849_0,495
2022-12-17 11:2:0,47.2316962399857,699651625#0,495
2022-12-17 11:2:0,39.88355238321819,700074885#13,495
2022-12-17 11:2:0,48.32611846992875,940974902#0,495
2022-12-17 11:2:0,44.41209450452118,888224697#0-AddedOffRampEdge,495
2022-12-17 11:2:0,48.349962856964986,890774197#1,495
2022-12-17 11:2:0,49.407071696281584,28495635#0,495
2022-12-17 11:2:0,52.95134422959258,701104139#6-AddedOffRampEdge,495
2022-12-17 11:2:0,44.80379745881215,37718131#0,495
2022-12-17 11:2:0,39.59249604693224,38071248#0,495
2022-12-17 11:2:0,48.25028372664916,971350102#1,495
2022-12-17 11:2:0,38.43134636813437,885610134#11,495
2022-12-17 11:2:0,0.0,947628159#0,495
2022-12-17 11:2:0,56.0865007861105,669890458#10-AddedOnRampEdge,495
2022-12-17 11:2:0,45.49656054373523,894550197#7,495
2022-12-17 11:2:0,45.12936068454476,770590111#2,495
2022-12-17 11:2:0,42.965433099393145,41336031#12,495
2022-12-17 11:2:0,42.4823710194828,700673538,495
2022-12-17 11:2:0,0.0,650705746,495
2022-12-17 11:2:0,49.4105834164977,700074885#0-AddedOnRampEdge,495
2022-12-17 11:2:0,42.505995586666394,:cluster_367871277_367875411_8047432276_1,495
2022-12-17 11:2:0,43.273216292122676,699651625#1,495
2022-12-17 11:2:0,45.83720824222461,28582639#13,495
2022-12-17 11:2:0,30.831381142018625,41336031#12,495
2022-12-17 11:2:0,49.96818417672984,700074885#9,495
2022-12-17 11:2:0,42.0199728974859,32659640#2,495
2022-12-17 11:2:0,43.07010640445744,890774202#1,495
2022-12-17 11:2:0,38.470647689146894,178336794#0,495
2022-12-17 11:2:0,41.67502697362691,-182371968#5,495
2022-12-17 11:2:0,29.775078631443908,178336794#0,495
2022-12-17 11:2:0,40.44581391187339,669890462#15,495
2022-12-17 11:2:0,44.01324229145449,699863679#5,495
2022-12-17 11:2:0,42.91315374215001,669890462#9,495
2022-12-17 11:2:0,40.03901379289654,765656383#0,495
2022-12-17 11:2:0,55.80333357977272,28582639#7,495
2022-12-17 11:2:0,52.803722838244646,28582639#11,495
2022-12-17 11:2:0,36.43043218696442,28582639#3,495
2022-12-17 11:2:0,4.4399612761650555,29982444#0,495
2022-12-17 11:2:0,51.18117691209734,850927448,495
2022-12-17 11:2:0,38.295747617608335,819585395#7,495
2022-12-17 11:2:0,49.537871378036776,178543139#0,495
2022-12-17 11:2:0,32.623709720477926,26203057,495
2022-12-17 11:2:0,36.0506016836654,772236620#21,495
2022-12-17 11:2:0,48.296795726999186,894550195#2,495
2022-12-17 11:2:0,48.79285993148974,182371966#4,495
2022-12-17 11:2:0,47.57583535055164,858935309,495
2022-12-17 11:2:0,49.53606330850419,26193439#2,495
2022-12-17 11:2:0,59.96115408743025,939250965#0,495
2022-12-17 11:2:0,46.891317290801574,-215628990#2,495
2022-12-17 11:2:0,46.14529935947895,28641433#3,495
2022-12-17 11:2:0,41.14711261727399,859375457#3-AddedOnRampEdge,495
2022-12-17 11:2:0,36.89774997511836,:2265599313_0,495
2022-12-17 11:2:0,30.984975774645868,28641433#1,495
2022-12-17 11:2:0,48.65183907862513,25746544#3,495
2022-12-17 11:2:0,41.33952801248964,25746572#2,495
2022-12-17 11:2:0,41.918205825052674,26203214#3,495
2022-12-17 11:2:0,48.2812460788829,-26203176#1,495
2022-12-17 11:2:0,50.95505270315454,:6570392661_2,495
2022-12-17 11:2:0,46.34225552876013,858935302,495
2022-12-17 11:2:0,45.02625563282567,906984715#1-AddedOffRampEdge,495
2022-12-17 11:2:0,42.00626264651461,656524350,495
2022-12-17 11:2:0,43.28477719007653,217280778#0,495
2022-12-17 11:2:0,45.61391967810417,37789102#13,495
2022-12-17 11:2:0,39.32884721967861,564577984#2,495
2022-12-17 11:2:0,44.918800716498616,772236620#3,495
2022-12-17 11:2:0,39.8295359045933,37789102#9,495
2022-12-17 11:2:0,0.0,650705746,495
2022-12-17 11:2:0,39.038953711844414,:6510095972_0,495
2022-12-17 11:2:0,50.34708098543797,700673538,495
2022-12-17 11:2:0,44.87162203323403,26195270#6,495
2022-12-17 11:2:0,45.75856083487876,37789106,495
2022-12-17 11:2:0,49.13587233364503,858935309,495
2022-12-17 11:2:0,59.49621279076378,:700074885#23-AddedOffRampNode_0,495
2022-12-17 11:2:0,46.036108572082135,25584525#18,495
2022-12-17 11:2:0,50.597608143495,858915972#1,495
2022-12-17 11:2:0,54.3764621462317,25584650#3-AddedOffRampEdge,495
2022-12-17 11:2:0,31.66080228416403,700074885#0,495
2022-12-17 11:2:0,39.30248964915065,858935309,495
2022-12-17 11:2:0,37.77480156855798,25584601#2,495
2022-12-17 11:2:0,41.32799369772815,888224697#0-AddedOffRampEdge,495
2022-12-17 11:2:0,47.784573606178306,888224697#0,495
2022-12-17 11:2:0,54.649532846809215,29982808#3,495
2022-12-17 11:2:0,49.253844592580755,26203214#3,495
2022-12-17 11:2:0,47.530000340870345,700673538,495
2022-12-17 11:2:0,48.78386334618791,29982808#3-AddedOnRampEdge,495
2022-12-17 11:2:0,56.03671026747546,217280770#5,495
2022-12-17 11:2:0,39.836673058542736,890774197#1-AddedOnRampEdge,495
2022-12-17 11:2:0,49.15211167712042,971350102#1,495
2022-12-17 11:2:0,45.75484366450877,858935302,495
2022-12-17 11:2:0,46.93007191256056,:28664899-AddedOnRampNode_0,495
2022-12-17 11:2:0,40.70764406648697,28582639#11,495
2022-12-17 11:2:0,49.022587141125044,-35560212#0,495
2022-12-17 11:2:0,40.98138522952523,819221586#2-AddedOnRampEdge,495
2022-12-17 11:2:0,41.99579910150498,669890458#16,495
2022-12-17 11:2:0,45.7276235038138,:317514851_0,495
2022-12-17 11:2:0,0.6278373314646314,765656381#5,495
2022-12-17 11:2:0,41.76105939090815,772236620#2,495
2022-12-17 11:2:0,45.46459197952894,772236620#6,495
2022-12-17 11:2:0,39.142050360471764,26195753#4,495
2022-12-17 11:2:0,58.56802937463445,669890458#1,495
2022-12-17 11:2:0,55.2902924784122,26203214#4-AddedOffRampEdge,495
2022-12-17 11:2:0,48.856551830978844,26203057,495
2022-12-17 11:2:0,48.85703299029565,25584525#11,495
2022-12-17 11:2:0,48.34411550463412,890774197#1,495
2022-12-17 11:2:0,44.04395221262893,:cluster_442338233_442349883_7,495
2022-12-17 11:2:0,43.04002574470997,:2251061809_0,495
2022-12-17 11:2:0,42.2792229688659,701104139#4,495
2022-12-17 11:2:0,47.18280927667075,26203214#4-AddedOffRampEdge,495
2022-12-17 11:2:0,46.147276345440034,700074885#0,495
2022-12-17 11:2:0,31.603098804245235,217281228,495
2022-12-17 11:2:0,51.84337162545049,52244427#10,495
2022-12-17 11:2:0,48.093923602987694,28641433#3,495
2022-12-17 11:2:0,37.45327496709461,939250966#10-AddedOnRampEdge,495
2022-12-17 11:2:0,28.964530002905693,772236620#2,495
2022-12-17 11:2:0,50.17335341110903,26203719#1-AddedOffRampEdge,495
2022-12-17 11:2:0,44.388354331167605,669978304#0,495
2022-12-17 11:2:0,45.56277485962402,772236620#7,495
2022-12-17 11:2:0,14.13298956957226,:cluster_7937296083_8074011466_8074011468_6,495
2022-12-17 11:2:0,49.71970455555493,-28616980#1,495
2022-12-17 11:2:0,40.09438122385182,859375453,495
2022-12-17 11:2:0,50.17223328573221,-26729390#2,495
2022-12-17 11:2:0,52.38494902498122,906984715#1-AddedOffRampEdge,495
2022-12-17 11:2:0,42.34188859841533,26203214#4-AddedOffRampEdge,495
2022-12-17 11:2:0,40.655165856964146,669890458#10,495
2022-12-17 11:2:0,25.592600536393004,26520591#0,495
2022-12-17 11:2:0,52.62327990110971,772236620#19,495
2022-12-17 11:2:0,40.695331648008185,:473604474_0,495
2022-12-17 11:2:0,40.34124754418452,-35584002#2,495
2022-12-17 11:2:0,48.566369510926236,858935302,495
2022-12-17 11:2:0,46.45706137324526,-217280784#2,495
2022-12-17 11:2:0,46.82947591803043,850927453#3-AddedOffRampEdge,495
2022-12-17 11:2:0,47.08783213315769,859375453,495
2022-12-17 11:2:0,50.190817295651755,:6113719079_5,495
2022-12-17 11:2:0,40.30256857000959,819585396,495
2022-12-17 11:2:0,45.03074912104297,28566849#3,495
2022-12-17 11:2:0,41.716144969669735,819202035,495
2022-12-17 11:2:0,27.342276406902826,28495635#0,495
2022-12-17 11:2:0,42.55121646361909,819202035,495
2022-12-17 11:2:0,48.200744782341246,700074885#15,495
2022-12-17 11:2:0,48.59479414815568,52244427#0,495
2022-12-17 11:2:0,60.947424156624365,669890462#10,495
2022-12-17 11:2:0,55.98164699758334,28582639#7-AddedOffRampEdge,495
2022-12-17 11:2:0,40.221593531243606,25746572#3,495
2022-12-17 11:2:0,45.56063140621676,32691445#1,495
2022-12-17 11:2:0,38.44324485777484,:367222549_0,495
2022-12-17 11:2:0,38.655754910920415,850927448,495
2022-12-17 11:2:0,48.83953193511715,819585397,495
2022-12-17 11:2:0,47.22686253566042,939250966#0-AddedOffRampEdge,495
2022-12-17 11:2:0,47.80097176680562,669890462#3,495
2022-12-17 11:2:0,47.00982037132229,28582639#11,495
2022-12-17 11:2:0,47.29731403345191,32226001#7,495
2022-12-17 11:2:0,48.429491845021474,772236620#7,495
2022-12-17 11:2:0,52.66835547326938,564577984#4,495
2022-12-17 11:2:0,47.03775500062457,307882386#2,495
2022-12-17 11:2:0,49.895803800975145,700074885#15,495
2022-12-17 11:2:0,51.84501091128016,26729412#3,495
2022-12-17 11:2:0,47.232546616267605,41669755#2,495
2022-12-17 11:2:0,27.131891251700583,:2251061612_0,495
2022-12-17 11:2:0,49.94289841416653,765656384#5,495
2022-12-17 11:2:0,25.63524361478836,-28581483,495
2022-12-17 11:2:0,44.52108802376917,888807595#1-AddedOnRampEdge,495
2022-12-17 11:2:0,44.23954067088582,-217280773#3,495
2022-12-17 11:2:0,42.9378206537342,32690553#2,495
2022-12-17 11:2:0,31.954997425200425,772236620#24,495
2022-12-17 11:2:0,42.33198848861736,939250966#10,495
2022-12-17 11:2:0,42.692137221378,217280770#1,495
2022-12-17 11:2:0,43.40478061387446,819202034,495
2022-12-17 11:2:0,49.05228928705721,52244427#10,495
2022-12-17 11:2:0,13.943181552679535,947628159#3,495
2022-12-17 11:2:0,52.589835863628664,182371965#2,495
2022-12-17 11:2:0,7.829626462697979,650705746,495
2022-12-17 11:2:0,53.572249715543975,939250966#10,495
2022-12-17 11:2:0,47.212910406232965,885610134#3-AddedOnRampEdge,495
2022-12-17 11:2:0,0.0,650705746,495
2022-12-17 11:2:0,42.735870067439784,-29982444#6,495
2022-12-17 11:2:0,36.67782497182692,:8093619956_2,495
2022-12-17 11:2:0,48.24574887941766,671741180,495
2022-12-17 11:2:0,49.02172466214998,701104139#3,495
2022-12-17 11:2:0,50.5164425740966,32659640#2,495
2022-12-17 11:2:0,45.016628141806216,939250966#10-AddedOnRampEdge,495
2022-12-17 11:2:0,7.778930597204738,:8771565273_2,495
2022-12-17 11:2:0,44.00305991865419,25584525#14,495
2022-12-17 11:2:0,50.013396495032325,32690567#2,495
2022-12-17 11:2:0,39.786676827567554,-25746588#10,495
2022-12-17 11:2:0,40.51560293817244,32690567#9,495
2022-12-17 11:2:0,48.05940246823629,-26221563#0,495
2022-12-17 11:2:0,42.521645297730856,28582639#5,495
2022-12-17 11:2:0,41.1672191465448,770590111#2,495
2022-12-17 11:2:0,48.394720492547535,:278876160_0,495
