dateandtime,spdK/m,edge,vehDen
2022-12-18 4:2:0,49.720615295752964,28495635#6,16
2022-12-18 4:2:0,43.95956618470028,765656384#1,16
2022-12-18 4:2:0,46.25867651786355,700675428,16
2022-12-18 4:2:0,50.386702431380385,699913212#7,16
2022-12-18 4:2:0,57.76512742678039,765656383#0,16
2022-12-18 4:2:0,42.861443711283044,819202035,16
2022-12-18 4:2:0,44.49571418326182,26203214#1-AddedOnRampEdge,16
2022-12-18 4:2:0,49.00320708212427,-26729390#1,16
2022-12-18 4:2:0,45.278669350152086,-28826000#6,16
2022-12-18 4:2:0,49.76860556207568,25584589#6,16
2022-12-18 4:2:0,47.41938792119354,765656384#1,16
2022-12-18 4:2:0,49.71421022511976,:10143103170_2,16
2022-12-18 4:2:0,36.01872413803737,669890458#14,16
2022-12-18 4:2:0,42.037435557841484,765656381#3,16
2022-12-18 4:2:0,52.222200604895974,:314508436_3,16
2022-12-18 4:2:0,37.98468402541852,25584650#1,16
2022-12-18 4:3:0,32.18165335233879,:cluster_314796636_6568207664_6568207666_4,15
2022-12-18 4:3:0,55.039378031778035,564555056#0-AddedOffRampEdge,15
2022-12-18 4:3:0,41.35547491522394,-217280781#2,15
2022-12-18 4:3:0,48.376075747457115,700673538,15
2022-12-18 4:3:0,53.32964746389873,26195270#6,15
2022-12-18 4:3:0,48.866075278619626,940974902#0,15
2022-12-18 4:3:0,47.636157474544426,894550195#2,15
2022-12-18 4:3:0,42.3717544065941,669890462#3,15
2022-12-18 4:3:0,43.18686314416883,:8244864140_0,15
2022-12-18 4:3:0,42.129335899000466,652036314,15
2022-12-18 4:3:0,34.86827713841486,:cluster_278875145_367195672_367207712_367212487_3,15
2022-12-18 4:3:0,6.472325864480808,-652088553#8,15
2022-12-18 4:3:0,37.311328684911,-37718809,15
2022-12-18 4:3:0,50.886172516052525,858935302,15
2022-12-18 4:3:0,35.86178983795134,699691940#10,15
2022-12-18 4:4:0,28.29813252109757,768258462#0,15
2022-12-18 4:4:0,26.621083358929027,:cluster_367217679_367888060_6,15
2022-12-18 4:4:0,37.64366339085009,670279140#1,15
2022-12-18 4:4:0,53.95185850307519,32691445#7,15
2022-12-18 4:4:0,47.288651137423486,-253052071#3,15
2022-12-18 4:4:0,50.27226837383903,28582639#5,15
2022-12-18 4:4:0,47.59780618622558,669890462#1,15
2022-12-18 4:4:0,49.897782151232065,885610134#3-AddedOnRampEdge,15
2022-12-18 4:4:0,44.34937764879911,669890462#13,15
2022-12-18 4:4:0,44.52678992734763,26203214#4,15
2022-12-18 4:4:0,49.87814732609287,25746572#3,15
2022-12-18 4:4:0,19.464915378161894,217280781#3,15
2022-12-18 4:4:0,53.21281033015797,940974903#3,15
2022-12-18 4:4:0,53.92836497459086,26195270#7,15
2022-12-18 4:4:0,35.78157592205009,-25746624#5,15
2022-12-18 4:5:0,55.912885231316906,28582639#7,18
2022-12-18 4:5:0,42.49557880915976,:6572779691_7,18
2022-12-18 4:5:0,52.416572359110475,28582639#9-AddedOnRampEdge,18
2022-12-18 4:5:0,50.084385050938955,26195744#8,18
2022-12-18 4:5:0,43.76582555849925,-28581483,18
2022-12-18 4:5:0,43.10376713155045,28616980#0,18
2022-12-18 4:5:0,23.390734544492354,:3675027601_2,18
