dateandtime,spdK/m,edge,vehDen
2022-12-16 0:1:0,45.06673240470985,669890462#15,6
2022-12-16 0:1:0,50.150490215774376,669890462#1,6
2022-12-16 0:1:0,43.795252285527326,25746624#5,6
2022-12-16 0:1:0,48.02580570053236,906984715#1-AddedOffRampEdge,6
2022-12-16 0:1:0,36.847302441393886,25584589#2,6
2022-12-16 0:1:0,53.60833434205472,25584525#12,6
2022-12-16 0:2:0,46.41311450414645,669890458#5,11
2022-12-16 0:2:0,43.94233510791001,669890458#7,11
2022-12-16 0:2:0,46.74596067568262,669890462#13,11
2022-12-16 0:2:0,48.20188960318218,37718130#2,11
2022-12-16 0:2:0,41.87916683528071,32226001#7,11
2022-12-16 0:2:0,20.88265047127381,37718809,11
2022-12-16 0:2:0,49.6685344329469,885610134#4,11
2022-12-16 0:2:0,43.559014768497576,894550194#3,11
2022-12-16 0:2:0,19.921217398377262,:8771565283_0,11
2022-12-16 0:2:0,21.76331428111837,:6572780138_3,11
2022-12-16 0:2:0,50.57182907480716,28582639#13,11
2022-12-16 0:3:0,44.872077700535826,-37796191#4,17
2022-12-16 0:3:0,44.370670135902735,669890458#16,17
2022-12-16 0:3:0,49.774333743024364,701104139#0,17
2022-12-16 0:3:0,43.93423937648875,705357186#1,17
2022-12-16 0:3:0,50.474736666444194,669890458#10-AddedOnRampEdge,17
2022-12-16 0:3:0,39.88067077034582,:442350003_0,17
2022-12-16 0:3:0,44.79247900084256,25746544#5,17
2022-12-16 0:3:0,43.44551321173588,-182371968#5,17
2022-12-16 0:3:0,53.68037886648042,28616968#0,17
2022-12-16 0:3:0,51.28693988924722,958778139#1,17
2022-12-16 0:3:0,48.90502197366134,819202035,17
2022-12-16 0:3:0,42.18499432235536,669890458#1-AddedOnRampEdge,17
2022-12-16 0:3:0,28.538717795959936,182371968#3,17
2022-12-16 0:3:0,50.38135423595945,858935302,17
2022-12-16 0:3:0,52.84173873964718,:10143103186_2,17
2022-12-16 0:3:0,14.651537910205493,-29982444#2,17
2022-12-16 0:3:0,50.57416399743377,700074885#5,17
2022-12-16 0:4:0,15.72912870001048,:6572806026_10,16
2022-12-16 0:4:0,46.219856050299974,32659640#2,16
2022-12-16 0:4:0,49.01887865755681,700673538,16
2022-12-16 0:4:0,23.688140683846676,37718131#0,16
2022-12-16 0:4:0,48.80487974375989,:cluster_317515083_7650321646_1,16
2022-12-16 0:4:0,50.12686041991922,32659640#0,16
2022-12-16 0:4:0,56.37219208913094,669890462#1,16
2022-12-16 0:4:0,21.489800604633814,25746544#3,16
2022-12-16 0:4:0,44.697967946553966,-26195744#9,16
2022-12-16 0:4:0,44.93558593643398,-28826000#9,16
2022-12-16 0:4:0,42.87534065132132,26253962#3,16
2022-12-16 0:4:0,51.58852649592721,819585395#1-AddedOnRampEdge,16
2022-12-16 0:4:0,40.05750692453746,32691445#1-AddedOnRampEdge,16
