dateandtime,spdK/m,edge,vehDen
2022-12-11 13:2:0,40.128266543155924,669890462#11,260
2022-12-11 13:2:0,48.31719668308188,819202035,260
2022-12-11 13:2:0,34.62849470840255,669890462#3,260
2022-12-11 13:2:0,19.035251998146997,52244427#2,260
2022-12-11 13:2:0,52.699658974038,700074885#17,260
2022-12-11 13:2:0,48.14040500510525,32690567#2,260
2022-12-11 13:2:0,48.589834631521455,819221586#2-AddedOnRampEdge,260
2022-12-11 13:2:0,0.0,650705746,260
2022-12-11 13:2:0,43.05565946375133,885610134#4,260
2022-12-11 13:2:0,43.11283909294917,:6474887549_0,260
2022-12-11 13:2:0,56.49466829365678,26264286#1,260
2022-12-11 13:2:0,40.304261027351174,656524350,260
2022-12-11 13:2:0,48.86688163671917,850839746,260
2022-12-11 13:2:0,44.093219195809276,52244427#10,260
2022-12-11 13:2:0,38.91036751499253,32226001#1,260
2022-12-11 13:2:0,46.31244224882698,700675428,260
2022-12-11 13:2:0,53.57726409344196,28582639#9-AddedOnRampEdge,260
2022-12-11 13:2:0,0.0,765656381#3,260
2022-12-11 13:2:0,52.06217179277802,939250966#10,260
2022-12-11 13:2:0,44.169827655789526,652130052,260
2022-12-11 13:2:0,48.64768953479339,699926147#9,260
2022-12-11 13:2:0,26.71331162366085,-699926119,260
2022-12-11 13:2:0,0.0,:8771565283_0,260
2022-12-11 13:2:0,25.054625878731233,-700145119,260
2022-12-11 13:2:0,53.0177283786204,-675093183#2,260
2022-12-11 13:2:0,48.561503978396324,939250970,260
2022-12-11 13:2:0,45.14408748143537,652130052,260
2022-12-11 13:2:0,45.60104416556128,24958252#0,260
2022-12-11 13:2:0,45.44375285145691,41336031#4,260
2022-12-11 13:2:0,43.32198553568052,-178543139#2,260
2022-12-11 13:2:0,34.78453657149731,39530065,260
2022-12-11 13:2:0,44.09384533061694,700074885#13,260
2022-12-11 13:2:0,42.47623684262802,182371966#4,260
2022-12-11 13:2:0,52.19515257125496,669890462#13,260
2022-12-11 13:2:0,49.18279903535584,:442350003_0,260
2022-12-11 13:2:0,49.240850737706154,700673538,260
2022-12-11 13:2:0,47.31097711598825,32690567#13,260
2022-12-11 13:2:0,46.54414875116122,32690567#15,260
2022-12-11 13:2:0,47.4679146823952,25584526#5,260
2022-12-11 13:2:0,55.826454314538324,:cluster_367871992_543376977_6278666057_7205752204_7205752205_1,260
2022-12-11 13:2:0,46.76259913849368,939250971,260
2022-12-11 13:2:0,0.0,765656381#3,260
2022-12-11 13:2:0,37.74388736943608,669890458#3,260
2022-12-11 13:2:0,46.21521230353337,772236620#6,260
2022-12-11 13:2:0,47.83792053175803,564577984#4,260
2022-12-11 13:2:0,39.41170065368128,41336031#10,260
2022-12-11 13:2:0,47.4949182066722,41336031#14,260
2022-12-11 13:2:0,32.31082304732207,:cluster_367885786_6568148768_7,260
2022-12-11 13:2:0,21.583295525059448,26253962#7,260
2022-12-11 13:2:0,43.30222278290463,32226001#5,260
2022-12-11 13:2:0,0.0,765656381#3,260
2022-12-11 13:2:0,48.79723431439439,564555056#0,260
2022-12-11 13:2:0,41.53312913462983,:6570314039_0,260
2022-12-11 13:2:0,44.4136679703632,958778139#1,260
2022-12-11 13:2:0,40.402643265279295,669890462#13,260
2022-12-11 13:2:0,38.2700318292857,885610134#4,260
2022-12-11 13:2:0,43.33677577664978,658893839,260
2022-12-11 13:2:0,52.70302019570357,-26203057,260
2022-12-11 13:2:0,50.174157393218366,28582639#3,260
2022-12-11 13:2:0,47.6968791377336,-26203176#0,260
2022-12-11 13:2:0,0.0,:8006884406_0,260
2022-12-11 13:2:0,6.571432717032732,26253884#8,260
2022-12-11 13:2:0,6.8878320888429885,858935315,260
2022-12-11 13:2:0,47.25536235866055,669890462#1,260
2022-12-11 13:2:0,54.149887502980384,:6574209428_1,260
2022-12-11 13:2:0,46.382610517066695,26520591#0,260
2022-12-11 13:2:0,49.496188053903985,885839350#0,260
2022-12-11 13:2:0,0.0,:8771565273_2,260
2022-12-11 13:2:0,14.82326179651385,32659525#2,260
2022-12-11 13:2:0,53.438422896360095,:6274179314_2,260
2022-12-11 13:2:0,53.738528027613036,564577984#2,260
2022-12-11 13:2:0,47.59196600769192,700074885#11,260
2022-12-11 13:2:0,51.89017760028859,26253984#3,260
2022-12-11 13:2:0,44.07481956125111,52244427#10-AddedOffRampEdge,260
2022-12-11 13:2:0,47.251057074526145,:6570389884_0,260
2022-12-11 13:2:0,48.12877090455656,:6570524678_1,260
2022-12-11 13:2:0,40.061569772879494,858935315,260
2022-12-11 13:2:0,50.507698075101885,28664899,260
2022-12-11 13:2:0,49.38271070416221,700673538,260
2022-12-11 13:2:0,44.94698570700235,26520591#1,260
2022-12-11 13:2:0,42.37726198957176,-652088553#8,260
2022-12-11 13:2:0,50.13703063806971,28886503#6,260
2022-12-11 13:2:0,39.64995388725096,652130052,260
2022-12-11 13:2:0,45.09182952175498,770590111#2,260
2022-12-11 13:2:0,36.27349820409952,:4325417781_0,260
2022-12-11 13:2:0,0.0,947628159#4,260
2022-12-11 13:2:0,0.0,765656381#5,260
2022-12-11 13:2:0,44.306969993500246,-215628990#3,260
2022-12-11 13:2:0,32.16684699409863,29982808#3,260
2022-12-11 13:2:0,45.72138742253284,652130052,260
2022-12-11 13:2:0,49.85523865717922,26203214#4-AddedOffRampEdge,260
2022-12-11 13:2:0,37.638469908088894,671744652#2-AddedOnRampEdge,260
2022-12-11 13:2:0,47.611924487493084,669890458#18-AddedOffRampEdge,260
2022-12-11 13:2:0,50.10888658241608,859375452,260
2022-12-11 13:2:0,40.29022735608422,906984715#1-AddedOffRampEdge,260
2022-12-11 13:2:0,46.933543068716666,25584538#2,260
2022-12-11 13:2:0,50.28021504338631,28582639#11,260
2022-12-11 13:2:0,11.00053931560865,:6479606083_3,260
2022-12-11 13:2:0,50.29932218954753,:286957054_13,260
2022-12-11 13:2:0,36.867392677126546,850927448,260
2022-12-11 13:2:0,47.02273514492736,850927457,260
2022-12-11 13:2:0,0.0,51799432#2,260
2022-12-11 13:2:0,0.0,765656381#5,260
2022-12-11 13:2:0,45.05330807976131,28582639#11,260
2022-12-11 13:2:0,29.80090336454782,28582639#13,260
2022-12-11 13:2:0,52.425355993904525,32691445#7,260
2022-12-11 13:2:0,34.75821443815583,29982808#3,260
2022-12-11 13:2:0,42.75913410751547,:cluster_278876201_367870934_6,260
2022-12-11 13:2:0,43.96685042135905,699863679#2,260
2022-12-11 13:2:0,43.71096046756023,32691782#1,260
2022-12-11 13:2:0,0.0,765656381#5,260
2022-12-11 13:2:0,42.67559117486537,25746572#2,260
2022-12-11 13:2:0,47.29916284867793,700074885#0-AddedOnRampEdge,260
2022-12-11 13:2:0,47.006564606312786,-26206348#0,260
2022-12-11 13:2:0,45.23198699690389,26520591#0,260
2022-12-11 13:2:0,43.10139949500016,-25584555#1,260
2022-12-11 13:2:0,0.0,765656381#5,260
2022-12-11 13:2:0,40.11595085311734,25584640#1,260
