dateandtime,spdK/m,edge,vehDen
2022-12-16 10:2:0,49.8739321234488,894550197#3,629
2022-12-16 10:2:0,48.06363362634394,28495635#0-AddedOffRampEdge,629
2022-12-16 10:2:0,44.710569214544535,363326175#5,629
2022-12-16 10:2:0,42.8799826468775,41336031#12,629
2022-12-16 10:2:0,45.702538954430665,28582639#11,629
2022-12-16 10:2:0,48.56691409305923,24958252#0,629
2022-12-16 10:2:0,0.0,182371968#2,629
2022-12-16 10:2:0,25.841665831724995,-369243433#0,629
2022-12-16 10:2:0,40.0057427468792,41336031#12,629
2022-12-16 10:2:0,0.0,947628159#0,629
2022-12-16 10:2:0,45.05148469952886,939250966#7,629
2022-12-16 10:2:0,45.84250026976378,-215628998#0,629
2022-12-16 10:2:0,42.110276897272634,40579529#1,629
2022-12-16 10:2:0,42.209693305758485,656524350,629
2022-12-16 10:2:0,42.1532109582865,:6572780120_0,629
2022-12-16 10:2:0,46.92274031169374,:314796836_0,629
2022-12-16 10:2:0,0.13513403336183188,:2349727143_1,629
2022-12-16 10:2:0,51.27021131666315,700074885#23-AddedOffRampEdge,629
2022-12-16 10:2:0,51.78332638129566,700074885#13,629
2022-12-16 10:2:0,41.65097808499185,939250970,629
2022-12-16 10:2:0,45.31005321081998,28495635#0-AddedOffRampEdge,629
2022-12-16 10:2:0,43.93812471593777,178336809#9,629
2022-12-16 10:2:0,38.217033709406074,52244427#0,629
2022-12-16 10:2:0,41.46172691001267,28616951#2,629
2022-12-16 10:2:0,39.21855899237969,:2057540531_0,629
2022-12-16 10:2:0,47.80385117835443,:6570524759_7,629
2022-12-16 10:2:0,49.05022643416791,669890462#13,629
2022-12-16 10:2:0,40.801300482917505,850927448,629
2022-12-16 10:2:0,0.0,26520591#0,629
2022-12-16 10:2:0,51.03252156938933,28582639#5,629
2022-12-16 10:2:0,20.344323751861225,26520591#0,629
2022-12-16 10:2:0,42.41555275033127,28582639#7-AddedOffRampEdge,629
2022-12-16 10:2:0,19.357717978300776,:6568207662_9,629
2022-12-16 10:2:0,0.0,182371968#2,629
