dateandtime,spdK/m,edge,vehDen
2022-12-20 5:2:0,43.44117683022922,-26203057,14
2022-12-20 5:2:0,49.56538410521976,52244427#0,14
2022-12-20 5:2:0,37.38668047433643,:8006886507_1,14
2022-12-20 5:2:0,50.88825851699143,:26195270#7-AddedOffRampNode_0,14
2022-12-20 5:2:0,50.032807909217475,700675428,14
2022-12-20 5:2:0,49.23288472844214,26253870#0,14
2022-12-20 5:2:0,41.98798562783463,28582639#9,14
2022-12-20 5:2:0,52.71792978070646,669890458#1,14
2022-12-20 5:2:0,53.80237801372085,32690553#5,14
2022-12-20 5:2:0,48.62979418210714,700673538,14
2022-12-20 5:2:0,39.89146073761583,772236620#12,14
2022-12-20 5:2:0,46.69484693157802,939250966#14,14
2022-12-20 5:2:0,46.61819085796149,:278875648_0,14
2022-12-20 5:2:0,51.44546867354139,669890462#3,14
2022-12-20 5:3:0,54.268758087143496,26520591#0,18
2022-12-20 5:3:0,46.304806445275304,-26203057,18
2022-12-20 5:3:0,41.431722174854194,32226001#5,18
2022-12-20 5:3:0,50.30070896106578,669890462#15,18
2022-12-20 5:3:0,44.39294863485164,699651628#0,18
2022-12-20 5:3:0,52.63883290621899,700673538,18
2022-12-20 5:3:0,45.719601208902155,38071249#0,18
2022-12-20 5:3:0,38.82179082740745,819585397,18
2022-12-20 5:3:0,39.38334283173605,699921235#2,18
2022-12-20 5:3:0,34.28260717228496,25584541#2,18
2022-12-20 5:3:0,55.352274581352354,669890462#15,18
2022-12-20 5:3:0,49.67342953840202,25584555#1,18
2022-12-20 5:3:0,47.504268997703036,217280770#4,18
2022-12-20 5:3:0,41.914653834404426,772236620#21,18
2022-12-20 5:3:0,39.81920342843951,-182371968#8,18
2022-12-20 5:3:0,47.72554334630974,701104139#0,18
2022-12-20 5:3:0,51.522263280221445,671744652#4,18
2022-12-20 5:3:0,56.919606490649976,25584650#1,18
2022-12-20 5:4:0,56.01570489103367,26520591#1,17
2022-12-20 5:4:0,49.92863674210449,32691832#5,17
2022-12-20 5:4:0,38.76834350131376,32659640#2,17
2022-12-20 5:4:0,46.299351986367974,700673537,17
2022-12-20 5:4:0,44.909241239804686,699651628#0,17
2022-12-20 5:4:0,52.16065335427858,29982808#5,17
2022-12-20 5:4:0,41.09436537203094,-669873350#2,17
2022-12-20 5:4:0,38.277333644372966,307882386#2,17
2022-12-20 5:4:0,32.54433481608028,652130052,17
2022-12-20 5:4:0,56.51398397504363,-25746588#8,17
2022-12-20 5:4:0,40.82793751807139,939250971,17
2022-12-20 5:4:0,48.06200315052286,217280781#1,17
2022-12-20 5:4:0,42.7069861375165,765656384#0,17
2022-12-20 5:4:0,21.681480848303803,26253962#3,17
2022-12-20 5:4:0,46.93521704072849,700673538,17
2022-12-20 5:4:0,47.64867437903135,765656381#3,17
2022-12-20 5:4:0,60.850205932960606,:386923862_0,17
2022-12-20 5:5:0,55.406482580419826,850927448,19
2022-12-20 5:5:0,50.71955375913656,772236620#21,19
2022-12-20 5:5:0,47.543524336759646,41336031#4-AddedOffRampEdge,19
2022-12-20 5:5:0,0.0,37789107#1-AddedOnRampEdge,19
2022-12-20 5:5:0,45.12295680510244,819585395#8,19
2022-12-20 5:5:0,52.24941390440315,859375452,19
2022-12-20 5:5:0,47.12626292377286,-26206348#1,19
2022-12-20 5:5:0,43.92598486613658,32659525#2,19
2022-12-20 5:5:0,40.513434230476236,:6568207744_0,19
2022-12-20 5:5:0,34.655865643839114,858915973#2,19
2022-12-20 5:5:0,37.08981388311361,-699921247,19
2022-12-20 5:5:0,44.751855015982706,:6572611866_0,19
2022-12-20 5:5:0,46.642765452243545,858935302,19
2022-12-20 5:5:0,41.17073810000875,858935302,19
2022-12-20 5:5:0,22.34594040108384,26253959#2,19
2022-12-20 5:5:0,51.40254602455831,52244427#6,19
2022-12-20 5:5:0,40.632142047956584,-182371956#0,19
2022-12-20 5:5:0,45.90123178753787,699913212#6,19
2022-12-20 5:5:0,59.79429365912708,32690567#17,19
2022-12-20 5:6:0,52.20456428016928,850927457,19
2022-12-20 5:6:0,51.236844619504495,41336031#4-AddedOffRampEdge,19
2022-12-20 5:6:0,44.21767098350814,886672185,19
2022-12-20 5:6:0,50.86056241242662,906984715#1-AddedOffRampEdge,19
2022-12-20 5:6:0,49.6822907073746,:859375457#3-AddedOnRampNode_0,19
2022-12-20 5:6:0,33.34608967039077,888807595#5,19
2022-12-20 5:6:0,44.62899570000534,669890462#13,19
2022-12-20 5:6:0,51.017123125252205,26195270#7-AddedOffRampEdge,19
2022-12-20 5:6:0,39.13397701925188,700074885#13,19
2022-12-20 5:6:0,32.14084781456249,699691940#10,19
2022-12-20 5:6:0,40.25817262910356,940974902#0,19
2022-12-20 5:6:0,45.640062570306306,859375453,19
2022-12-20 5:6:0,40.9761889656665,652130052,19
2022-12-20 5:6:0,42.63985507218138,652130052,19
2022-12-20 5:6:0,43.957602499980794,-652088553#9,19
2022-12-20 5:6:0,33.4139734935662,858935315,19
2022-12-20 5:6:0,50.857562057425454,885610134#2,19
2022-12-20 5:6:0,47.6223879054543,700074885#11,19
2022-12-20 5:6:0,58.71071596537972,700673538,19
2022-12-20 5:7:0,56.03544353682009,564577984#3-AddedOffRampEdge,29
2022-12-20 5:7:0,52.481193643325334,41336031#12,29
2022-12-20 5:7:0,48.24461515806229,25584535#5,29
2022-12-20 5:7:0,39.03277388738966,26203057,29
2022-12-20 5:7:0,44.48696237079231,-28886503#7,29
2022-12-20 5:7:0,46.366129728106905,699695781#0,29
2022-12-20 5:7:0,48.38939316117638,765656383#0,29
2022-12-20 5:7:0,49.10948863282376,850927448,29
2022-12-20 5:7:0,37.1356883189298,564577984#5,29
2022-12-20 5:7:0,0.0,28641565,29
2022-12-20 5:7:0,45.75904836722825,701104139#3,29
2022-12-20 5:7:0,49.820201631599,858935309,29
2022-12-20 5:7:0,40.049517392782114,26285000#4,29
2022-12-20 5:7:0,0.0,1073567171#0,29
2022-12-20 5:7:0,35.7109747363624,940974905#1,29
2022-12-20 5:7:0,6.82580526323989,178336809#0-AddedOffRampEdge,29
2022-12-20 5:7:0,40.045897377189746,939250966#10,29
2022-12-20 5:7:0,46.739401826453225,894550197#3-AddedOnRampEdge,29
2022-12-20 5:7:0,47.79294798136332,858915972#4,29
2022-12-20 5:7:0,41.62633456113719,25584650#3-AddedOffRampEdge,29
2022-12-20 5:7:0,48.789641569682445,894550194#2,29
2022-12-20 5:7:0,42.688972957671005,178336809#10,29
2022-12-20 5:7:0,50.06939474637589,669890458#1,29
2022-12-20 5:7:0,48.244274702606866,700074885#21,29
2022-12-20 5:7:0,48.83503211633791,52244427#7-AddedOnRampEdge,29
2022-12-20 5:7:0,31.407274121604324,671744652#4,29
2022-12-20 5:7:0,53.21207003495953,885610134#11,29
2022-12-20 5:7:0,50.580750421553894,700074885#23-AddedOffRampEdge,29
2022-12-20 5:7:0,57.1440125060759,883292352#1-AddedOffRampEdge,29
2022-12-20 5:8:0,53.56433514759337,25746572#9,33
2022-12-20 5:8:0,31.701779457317567,363326169,33
2022-12-20 5:8:0,31.81570902855035,206000690#2,33
2022-12-20 5:8:0,47.2247909299525,669890462#15,33
2022-12-20 5:8:0,50.75766706084148,939250966#9,33
2022-12-20 5:8:0,38.59711388554922,26203057,33
2022-12-20 5:8:0,44.71259803075169,28495635#6,33
2022-12-20 5:8:0,40.66302266920377,25746638#4,33
2022-12-20 5:8:0,50.63382826311016,858935302,33
2022-12-20 5:8:0,47.775088788853445,-26203176#1,33
2022-12-20 5:8:0,50.25988383126744,26203214#4-AddedOffRampEdge,33
2022-12-20 5:8:0,43.838015354993836,26195719#4,33
2022-12-20 5:8:0,42.152716722324875,819585395#7,33
2022-12-20 5:8:0,47.46972271003715,-26253996#1,33
2022-12-20 5:8:0,50.7833565828571,-28826000#0,33
2022-12-20 5:8:0,44.725375876624035,700673538,33
2022-12-20 5:8:0,28.502308357723404,765656384#0,33
2022-12-20 5:8:0,47.5528617799396,:278876617_0,33
2022-12-20 5:8:0,47.07098599896987,38071249#3,33
2022-12-20 5:8:0,35.33050976069615,939250971,33
2022-12-20 5:8:0,45.42181279194743,178336809#9,33
2022-12-20 5:8:0,41.51914789522116,669890462#9,33
2022-12-20 5:8:0,52.6059310756909,-26729390#2,33
2022-12-20 5:8:0,47.226697463752856,26026810#2,33
2022-12-20 5:8:0,39.12641385015071,32691445#1,33
2022-12-20 5:8:0,35.38432558068078,:cluster_286955226_6568207661_16,33
2022-12-20 5:8:0,40.57214705804953,:8771565253_0,33
2022-12-20 5:8:0,50.306743522938035,669890458#10-AddedOnRampEdge,33
2022-12-20 5:8:0,44.64063174198817,32690591#1,33
2022-12-20 5:8:0,47.391678801360776,885610134#3-AddedOnRampEdge,33
2022-12-20 5:8:0,34.20808553173153,858935309,33
2022-12-20 5:8:0,51.67086540712341,700074885#10,33
2022-12-20 5:8:0,51.504300719115925,888224697#0,33
2022-12-20 5:9:0,52.44954755364378,772236620#9,35
2022-12-20 5:9:0,48.73001225401765,850927448,35
2022-12-20 5:9:0,49.319600022152336,41336031#8,35
2022-12-20 5:9:0,44.8315771475582,25746572#2,35
2022-12-20 5:9:0,41.54617602253497,25584525#8,35
2022-12-20 5:9:0,51.54909772080616,32659640#2,35
2022-12-20 5:9:0,42.609342786190425,700084841#3,35
2022-12-20 5:9:0,42.25000200414836,885610137,35
2022-12-20 5:9:0,9.16514386142604,37099139#3,35
2022-12-20 5:9:0,43.48406225457613,700074885#7,35
2022-12-20 5:9:0,51.869072867624226,858935315,35
2022-12-20 5:9:0,49.532469242721994,890774197#1,35
2022-12-20 5:9:0,48.14772732251757,858915973#2-AddedOnRampEdge,35
2022-12-20 5:9:0,47.01498245692939,669890458#16,35
2022-12-20 5:9:0,50.58727280282714,700673538,35
2022-12-20 5:9:0,45.085568907139425,669890458#2,35
2022-12-20 5:9:0,42.977126318527766,307882386#0,35
2022-12-20 5:9:0,42.629310916175605,25746595#2,35
2022-12-20 5:9:0,44.96449149140333,-253052071#3,35
2022-12-20 5:9:0,48.22371191451534,32226001#1,35
2022-12-20 5:9:0,43.867053249024195,885610134#4,35
2022-12-20 5:9:0,35.88251961961359,819585395#10,35
2022-12-20 5:9:0,46.911748097941434,858935302,35
2022-12-20 5:9:0,43.11688485933517,669890462#15,35
2022-12-20 5:9:0,52.00177999940184,-26203057,35
2022-12-20 5:9:0,44.11284328174024,32691769#1,35
2022-12-20 5:9:0,49.840178778420615,217280771#1,35
2022-12-20 5:9:0,48.69121363066793,-28826000#6,35
2022-12-20 5:9:0,48.62409682265452,939250973,35
2022-12-20 5:9:0,33.45681807391838,:5439637038_10,35
2022-12-20 5:9:0,46.45825522058201,819202035,35
2022-12-20 5:9:0,32.27343234999052,:8771565283_0,35
2022-12-20 5:9:0,55.49685717223983,393878336#0,35
2022-12-20 5:9:0,40.95838249859245,-35583095#1,35
2022-12-20 5:9:0,49.335492521388936,772236620#3,35
2022-12-20 5:10:0,52.608411402529306,772236620#21,30
2022-12-20 5:10:0,49.97668813053637,850927453#3-AddedOffRampEdge,30
2022-12-20 5:10:0,52.937467368576954,:416999263_7,30
2022-12-20 5:10:0,44.297697030795604,25746572#7,30
2022-12-20 5:10:0,44.29587651286439,28582639#11,30
2022-12-20 5:10:0,49.36332549261176,52244427#0,30
2022-12-20 5:10:0,41.87602065600953,:cluster_8574575726_8574575729_8574575735_8574575737_2,30
2022-12-20 5:10:0,41.401819573620244,564555056#7,30
2022-12-20 5:10:0,51.84898902635752,37711813#3,30
2022-12-20 5:10:0,42.42502810385835,700074885#19,30
2022-12-20 5:10:0,53.462164526434385,858935309,30
2022-12-20 5:10:0,47.47643768812922,26203214#1,30
2022-12-20 5:10:0,41.99344447920241,939250971,30
2022-12-20 5:10:0,49.57116213559606,37711813#3,30
2022-12-20 5:10:0,46.91334235938393,32659640#2,30
2022-12-20 5:10:0,52.39862235837915,29982808#3,30
2022-12-20 5:10:0,46.157971764346186,32691445#1,30
2022-12-20 5:10:0,44.77356099714004,700074885#0-AddedOnRampEdge,30
2022-12-20 5:10:0,43.15156580409256,52244427#6,30
2022-12-20 5:10:0,39.66096593738504,939250966#7,30
2022-12-20 5:10:0,46.38898104996622,652130052,30
2022-12-20 5:10:0,39.80101171868903,-215628998#0,30
2022-12-20 5:10:0,50.32031254387876,26203057,30
2022-12-20 5:10:0,50.407699253867094,:8273122447_3,30
2022-12-20 5:10:0,52.58332958993264,28582639#5,30
2022-12-20 5:10:0,36.45457111208987,:270749306_3,30
2022-12-20 5:10:0,48.31782301003602,939250966#10-AddedOnRampEdge,30
2022-12-20 5:10:0,33.22901133715122,650714381#0,30
2022-12-20 5:10:0,52.64133667836737,52244427#10,30
2022-12-20 5:10:0,48.32380276509981,772236620#12,30
2022-12-20 5:11:0,47.39981570096804,564577984#2,31
2022-12-20 5:11:0,51.25214830256653,206000690#3,31
2022-12-20 5:11:0,42.070011828291946,939250966#7,31
2022-12-20 5:11:0,43.29707068415894,-215628990#2,31
2022-12-20 5:11:0,52.543487199612564,38071249#0,31
2022-12-20 5:11:0,42.01600706847883,772236620#19,31
2022-12-20 5:11:0,38.57846618398829,850927448,31
2022-12-20 5:11:0,51.39010910997829,699651625#1,31
2022-12-20 5:11:0,47.76107251474835,850839745,31
2022-12-20 5:11:0,43.633259881584095,32690553#2,31
2022-12-20 5:11:0,49.35038563761092,-182371966#5,31
2022-12-20 5:11:0,46.15127287947965,863793426#6,31
2022-12-20 5:11:0,42.7536171146869,:819585395#14-AddedOffRampNode_0,31
2022-12-20 5:11:0,49.857763223633775,-26253962#2,31
2022-12-20 5:11:0,47.499459013707344,:cluster_317515083_7650321646_0,31
2022-12-20 5:11:0,41.78012928917241,939250968,31
2022-12-20 5:11:0,38.83035407766024,26520591#1,31
2022-12-20 5:11:0,41.3518338908203,700074885#11,31
2022-12-20 5:11:0,45.09261027677205,52244427#10,31
2022-12-20 5:11:0,36.78765484648728,669890462#3,31
2022-12-20 5:11:0,45.52461158023417,858915972#4-AddedOffRampEdge,31
2022-12-20 5:11:0,52.54840112581333,26203057,31
2022-12-20 5:11:0,48.823008602262185,671744652#4,31
2022-12-20 5:11:0,43.26193513869319,32690567#5,31
2022-12-20 5:11:0,53.501634915440754,28582639#9-AddedOnRampEdge,31
2022-12-20 5:11:0,52.912691888399856,26195744#10,31
2022-12-20 5:11:0,16.8733860283345,-26195767#2,31
2022-12-20 5:11:0,49.20045247619529,885948880#2,31
2022-12-20 5:11:0,33.226269242707104,217280780#1,31
2022-12-20 5:11:0,54.40287051371138,885610134#4,31
2022-12-20 5:11:0,48.618969923401735,32691636#1,31
2022-12-20 5:12:0,21.45448549688298,26451056#0,29
2022-12-20 5:12:0,52.40118442491018,24958252#0,29
